Thread_id,Thread_index,Index,Word,Label
36527293,114,1612,เขื่อนรัชชประภา,LOCATION
36527293,114,1632,เขื่อนรัชชประภา,LOCATION
36527293,114,1638,เขื่อนเชี่ยวหลาน จังหวัด สุราษฎธานี,LOCATION
36527293,114,1714,เขาสามเกลอ,LOCATION
36527293,114,1797,บางแสน,LOCATION
36527293,114,1800,พัทยา,LOCATION
36527293,114,1820,เกาะขาม สัตหีบ ชลบุรี,LOCATION
36527293,114,1863,เกาะขาม สัตหีบ จังหวัดชลบุรี,LOCATION
36527293,114,1909,บ้านโจรสลัด เกาะช้าง จังหวัดระนอง,LOCATION
36527293,114,1931,เกาะช้าง,LOCATION
36527293,114,1935,เกาะช้าง,LOCATION
36527293,114,1943,จังหวัดตราด,LOCATION
36527293,114,1948,เกาะช้าง,LOCATION
36527293,114,1952,จังหวัดระนอง,LOCATION
36527293,114,1960,เกาะพยาม,LOCATION
36527293,114,1970,เกาะพยาม,LOCATION
36527293,114,2121,สวนละไม จังหวัด ระยอง,LOCATION
36527293,114,2141,สวนละไม,LOCATION
36527293,114,2160,จันทบุรี,LOCATION
36527293,114,2184,น้ำตกพลิ้ว จังหวัด จันทบุรี,LOCATION
36527293,114,2202,น้ำตกพลิ้ว,LOCATION
36527293,114,2243,ภูเก็ต,LOCATION
36527293,114,2273,สนามบินสุวรรณภูมิ,LOCATION
36527293,114,2310,แหลมพรหมเทพ หาดในยาง จังหวัดภูเก็ต,LOCATION
36527293,114,2348,แหลมพรหมเทพ,LOCATION
36527293,114,2399,เขาหลวงสุโขทัย,LOCATION
36527293,114,2440,อุทยานแห่งชาติรามคำแหง จ.สุโขทัย,LOCATION
36527293,114,2499,เขาหลวงสุโขทัย,LOCATION
36527293,114,2530,น้ำตกเปรโต๊ะลอซู จ. ตาก,LOCATION
36527293,114,2615,ภูสอยดาว จ. อุตรดิตถ์,LOCATION
36527293,114,2678,ม่อนแจ่ม บ้านระเบียงดาว จ.เชียงใหม่,LOCATION
36527293,114,2774,ดอยหลวงเชียงดาว จังหวัดเชียงใหม่,LOCATION
36527293,114,2789,ดอยหลวงเชียงดาว,LOCATION
36527293,114,2798,ประเทศไทย,LOCATION
36527293,114,2804,ดอยอินทนนท์,LOCATION
36527293,114,2808,ดอยผ้าห่มปก,LOCATION
36527293,114,2990,ภูกระดึง จังหวัดเลย,LOCATION
36527293,114,3011,ภูกระดึง,LOCATION
36527293,114,3028,ภูกระดึง,LOCATION
36527293,114,3061,ภูกระดึง,LOCATION
36527293,114,3143,ภูสอยดาว จ. อุตรดิตถ์,LOCATION
36527293,114,3215,ขุนตาล,LOCATION
36527293,114,3218,ดอยขุนตาล,LOCATION
36527293,114,3228,เชียงใหม่,LOCATION
36527293,114,3235,เชียงใหม่,LOCATION
36527293,114,3586,สันหนอกวัว จ. กาญจนบุรี,LOCATION
36527293,114,3670,เนินหมาถอย,LOCATION
36527293,114,3736,สันหนอกวัว,LOCATION
36527293,114,3743,เขตอุทยานป้อมปี่จังหวัดกาญจนบุรี,LOCATION
36527293,114,3755,จังหวัดกาญจนบุรี,LOCATION
36527293,114,3845,เขื่อน ป่าสักชลสิทธิ์ จ. ลพบุรี,LOCATION
36527293,114,3899,เขื่อนป่าสักดิ์ชลสิทธิ์,LOCATION
36527293,114,3976,หาดวนกร เกาะจาน จ.ประจวบคีรีขันธ์,LOCATION
36527293,114,3995,ถ้ำพระยานคร,LOCATION
36527293,114,3999,หาดวนกรเกาะจาน,LOCATION
36527293,114,4038,เกาะขาม สัตหีบ,LOCATION
36527293,114,4047,จ. ชลบุรี,LOCATION
36527293,114,4167,ลำคลองงู จ. กาญจนบุรี,LOCATION
36527293,114,4266,ยอดเขาแหลม เกาะช้าง จ.ตราด,LOCATION
36474085,115,34,ไทย,LOCATION
36474085,115,65,กทม.,LOCATION
36469674,116,68,กรุงเทพ,LOCATION
36469674,116,76,ริมโขง,LOCATION
36481985,118,0,เมืองปาย,LOCATION
36398661,119,39,ญี่ปุ่น,LOCATION
36398661,119,47,สิงคโปร์,LOCATION
36484163,120,10,ภูทับเบิก,LOCATION
36449194,123,84,เกาะเสม็ด,LOCATION
36449194,123,142,อ่าวลูกโยน,LOCATION
36449194,123,502,เสม็ด,LOCATION
36449194,123,508,ท่าเรือนวลทิพย์,LOCATION
36449194,123,512,ท่าเรือศรีบ้านเพ,LOCATION
36449194,123,587,ท่าเทียบเรือเกาะเสม็ด,LOCATION
36449194,123,593,ท่าเทียบเรือเกาะเสม็ด,LOCATION
36449194,123,1397,หาดทรายแก้ว,LOCATION
36449194,123,2354,อ่าวปะการัง,LOCATION
36449194,123,3120,ศาลเจ้าพ่อตากสิน,LOCATION
36445818,124,13,ดอยแม่จอก อุทยานแห่งชาติขุนสถาน จังหวัดน่าน,LOCATION
36445818,124,76,ดอยแม่จอก,LOCATION
36385050,127,11,ไทย,LOCATION
36385050,127,16,ประเทศไทย,LOCATION
36385050,127,95,ประเทศไทย,LOCATION
36385050,127,143,เกาะไหหลำ,LOCATION
36385050,127,154,ซานญ่า,LOCATION
36385050,127,160,ไทย,LOCATION
36385050,127,166,ไต้หวัน,LOCATION
36385050,127,168,เวียดนามเหนือ,LOCATION
36385050,127,226,ประเทศไทย,LOCATION
36385050,127,341,ประเทศไทย,LOCATION
36444842,128,5,จันทบุรี,LOCATION
36444842,128,21,กรุงเทพ,LOCATION
36444842,128,51,อ.ท่าใหม่ ที่ จ.จันทบุรี,LOCATION
36444842,128,129,กรุงเทพ,LOCATION
36444842,128,139,อำเภอบ้านบึง,LOCATION
36444842,128,148,ระยอง,LOCATION
36444842,128,152,จันทบุรี,LOCATION
36444842,128,186,Malaysia,LOCATION
36444842,128,191,มาเล,LOCATION
36444842,128,207,Malaysia,LOCATION
36444842,128,212,มาเล,LOCATION
36444842,128,228,Malaysia,LOCATION
36444842,128,233,มาเล,LOCATION
36444842,128,249,Singapore,LOCATION
36444842,128,254,สิงคโปร์,LOCATION
36444842,128,313,เมือง Hakone,LOCATION
36444842,128,338,กรุงโตเกียว Japan,LOCATION
36444842,128,357,ญี่ปุ่น,LOCATION
36444842,128,371,Haneul Park ณ กรุงโซล,LOCATION
36444842,128,421,อินเดีย,LOCATION
36444842,128,439,เกาะช้าง,LOCATION
36444842,128,455,จันทบุรี,LOCATION
36444842,128,460,จันทบุรี,LOCATION
36444842,128,505,พัทยา,LOCATION
36444842,128,527,พัทยา,LOCATION
36444842,128,529,เขาใหญ่,LOCATION
36444842,128,542,เขาใหญ่,LOCATION
36444842,128,558,อ.ท่าใหม่,LOCATION
36444842,128,569,อ.แหลมสิงห์,LOCATION
36444842,128,584,หาดแหลมสิงห์,LOCATION
36444842,128,592,หาดเจ้าหลาว,LOCATION
36444842,128,616,หาดแหลมสิงห์,LOCATION
36444842,128,928,ลานหินสีชมพู,LOCATION
36444842,128,951,เขตห้ามล่าสัตว์คุ้งกระเบน,LOCATION
36444842,128,1070,ลานหินสีชมพู,LOCATION
36444842,128,1324,จันทบุรี,LOCATION
36363423,131,47,กรุงเทพ,LOCATION
36363423,131,81,เชียงใหม่,LOCATION
36373564,134,83,ภูบักได,LOCATION
36373564,134,93,ภูเรือ,LOCATION
36373564,134,96,ภูลมโล,LOCATION
36373564,134,154,ภูเรือ,LOCATION
36373564,134,158,ภูเรือ,LOCATION
36373564,134,161,ภูบักได,LOCATION
36373564,134,170,บักได,LOCATION
36373564,134,174,ภูลมโล,LOCATION
36373564,134,220,กทม,LOCATION
36373564,134,225,ขอนแก่น,LOCATION
36373564,134,238,กทม.,LOCATION
36373564,134,248,ภูเรือ,LOCATION
36373564,134,258,ภูเรือ,LOCATION
36373564,134,319,บักได,LOCATION
36373564,134,361,ภูเรือ,LOCATION
36373564,134,428,ข่อนแก่น,LOCATION
36373564,134,440,ภูเรือ,LOCATION
36373564,134,470,ภูบักได,LOCATION
36373564,134,483,ภูเรือ,LOCATION
36373564,134,1310,ผาน,LOCATION
36373564,134,1693,ภูเรือ,LOCATION
36373564,134,1881,ภูบักได,LOCATION
36373564,134,2008,ภูลมโล,LOCATION
36373564,134,2034,ภูเรือ,LOCATION
36373564,134,2037,ภูลมโล,LOCATION
36373564,134,2129,ภูบักได,LOCATION
36373564,134,2263,วัดป่าภูทับเบิก,LOCATION
36373564,134,2288,ทับเบิก,LOCATION
36373564,134,2369,ม่อนจอง,LOCATION
36373564,134,2450,กทม.,LOCATION
36373564,134,2472,ภูบักได,LOCATION
36373564,134,2483,ภูบักได,LOCATION
36373564,134,2494,ภูลมโล,LOCATION
36373564,134,2524,ภูเรือ,LOCATION
36373564,134,2587,ตรัง,LOCATION
36373564,134,2589,กระบี่,LOCATION
36373564,134,2617,เขาค้อ ทับเบิก,LOCATION
36373564,134,2642,อุทยานแห่งชาติทองผาภูมิ,LOCATION
36373564,134,2647,สังขละบุรี,LOCATION
36373564,134,2672,เชียงใหม่,LOCATION
36373564,134,2674,เชียงราย,LOCATION
36373564,134,2707,หลีเป๊ะ,LOCATION
36373564,134,2731,ระยอง,LOCATION
36373564,134,2737,ทุ่งโปรงทอง เขาแหลมหญ้า,LOCATION
36373564,134,2754,เชี่ยวหลาน,LOCATION
36373564,134,2757,ภูเก็ต,LOCATION
36373564,134,2760,เมืองไทย,LOCATION
36373564,134,2783,กาญนะจ๊ะ,LOCATION
36373564,134,2792,วัดถ้ำเสือ,LOCATION
36373564,134,2814,เข้าค้อ-ทับเบิก,LOCATION
36373564,134,2840,น่าน,LOCATION
36373564,134,2842,พะเยา,LOCATION
36373564,134,2845,ถนนลอยฟ้า,LOCATION
36373564,134,2852,เนินมะปราง,LOCATION
36373564,134,2874,เขาแดง,LOCATION
36373564,134,2877,บึงบัวสามร้อยยอด,LOCATION
36373564,134,2884,ปรานบุรี,LOCATION
36373564,134,2890,อุทยานราชภักดิ์,LOCATION
36373564,134,2903,ศรีสะเกษ,LOCATION
36373564,134,2907,ลาวใต้,LOCATION
36373564,134,2932,อินทนนท์,LOCATION
36373564,134,2934,ทุ่งบัวตอง,LOCATION
36373564,134,2938,ปางอุ่ง,LOCATION
36373564,134,2941,บ้านจาโบ่,LOCATION
36373564,134,2945,ปาย,LOCATION
36373564,134,2947,เชียงดาว,LOCATION
36373564,134,2969,เชียงราย,LOCATION
36373564,134,3004,สมุย,LOCATION
36373564,134,3063,จันทบุรี,LOCATION
36373564,134,3069,พัทยา,LOCATION
36373564,134,3079,เขาใหญ่,LOCATION
36373564,134,3112,อัมพวา,LOCATION
36373564,134,3128,อัมพวา,LOCATION
36373564,134,3144,พัทยา,LOCATION
36373564,134,3155,The Zign pattaya,LOCATION
36373564,134,3168,ไทธานี มิโมซ่า,LOCATION
36373564,134,3183,เกาะล้าน,LOCATION
36373564,134,3215,เขาหลวงสุโขทัย,LOCATION
36373564,134,3233,เขาค้อ-ทับเบิก,LOCATION
36373564,134,3244,แพห้วยกระทิง,LOCATION
36373564,134,3251,เชียงคาน,LOCATION
36373564,134,3306,ห้วยแม่ขมิ้น,LOCATION
36373564,134,3321,กระบี่,LOCATION
36373564,134,3348,เกาะช้าง,LOCATION
36373564,134,3392,ทยานตาดหมอก,LOCATION
36373564,134,3406,ลพบุรี,LOCATION
36373564,134,3421,ภูกระดึง,LOCATION
36373564,134,3456,เชียงใหม่,LOCATION
36373564,134,3458,ม่อนจองงงองงง,LOCATION
36357458,135,25,สกลนคร,LOCATION
36357458,135,48,สกลนคร,LOCATION
36357458,135,179,สกลนคร,LOCATION
36357458,135,383,สกลนคร,LOCATION
36357458,135,421,กลุ่มวิสาหกิจชุมชนบ้านดอนกลอย,LOCATION
36357458,135,761,ศูนย์ศึกษาการพัฒนาภูพาน,LOCATION
36357458,135,782,หมู่บ้านนานกเค้า,LOCATION
36357458,135,913,ภูพาน,LOCATION
36357458,135,955,ประเทศจีน,LOCATION
36357458,135,964,ญี่ปุ่น,LOCATION
36357458,135,1155,ฝายพ่อ,LOCATION
36357458,135,1237,พระธาตุเชิงชุม,LOCATION
36357458,135,1504,ถนนคนเดินผ้าคราม,LOCATION
36357458,135,1642,ภูไทย,LOCATION
36357458,135,2325,เมืองไทย,LOCATION
36357458,135,2595,อุฬารฟาร์ม,LOCATION
36357458,135,2613,สกลนคร,LOCATION
36357458,135,2642,ภูพาน,LOCATION
36357458,135,2760,สกลนคร,LOCATION
36357458,135,2843,สกลนคร,LOCATION
36357458,135,2904,ร้านครามสกล,LOCATION
36357458,135,3035,ฟามฮัก,LOCATION
36357458,135,3068,ฟามฮัก,LOCATION
36357458,135,3236,หมู่บ้านท่าแร่,LOCATION
36357458,135,3261,เวียดนาม,LOCATION
36357458,135,3286,โบสถ์อาสนวิหารอัครเทวดามีคาแอล,LOCATION
36357458,135,3340,บ้านโบราณ,LOCATION
36357458,135,3550,ประเทศฝรั่งเศส,LOCATION
36357458,135,3556,กรุงเทพฯ,LOCATION
36357458,135,3563,โคราช,LOCATION
36357458,135,3705,สกลนคร,LOCATION
36357458,135,3727,อุทยานบัวหนองหานเฉลิมพระเกียรติ,LOCATION
36357458,135,3737,มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตเฉลิมพระเกียรติ,LOCATION
36357458,135,3841,วัดถ้ำผาแด่น,LOCATION
36357458,135,3861,สกลนนคร,LOCATION
36357458,135,3916,ศาลายาใจคนบุญ,LOCATION
36357458,135,4099,เจดีย์สีทอง,LOCATION
36357458,135,4145,สกลนคร,LOCATION
36357458,135,4188,ไทย,LOCATION
36357458,135,4196,จังหวัดสกลนคร,LOCATION
36357458,135,4221,เกาะทะลุ,LOCATION
36357458,135,4271,สกลนคร,LOCATION
36357458,135,4283,Singapore,LOCATION
36357458,135,4291,สิงคโปร์,LOCATION
36403622,136,749,สนามบินอุดรธานี,LOCATION
36403622,136,856,สนามบินเชียงใหม่,LOCATION
36367940,137,35,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
36367940,137,186,หมอชิต,LOCATION
36367940,137,260,หนองคาย,LOCATION
36367940,137,350,ริมโขง,LOCATION
36367940,137,362,วัดไทย,LOCATION
36367940,137,454,วัดไทย,LOCATION
36367940,137,501,ถ้ำพญานาค,LOCATION
36367940,137,515,ตลาดไทย-ลาว,LOCATION
36367940,137,546,ตลาดไทย-ลาว,LOCATION
36367940,137,578,ศูนย์วัฒนธรรมเฉลิมราช,LOCATION
36367940,137,606,อำเภอโพนพิสัย,LOCATION
36367940,137,614,ศาลหลักเมือง,LOCATION
36367940,137,626,วัดหลวง,LOCATION
36367940,137,729,บขส.โพนพิสัย,LOCATION
36367940,137,733,โรงพยาบาลพิสัยเวช,LOCATION
36367940,137,788,โพนพิสัย,LOCATION
36367940,137,802,บึงกาฬ,LOCATION
36367940,137,884,วัดไทย,LOCATION
36367940,137,967,หนองคาย,LOCATION
36367940,137,982,หนองคาย,LOCATION
36367940,137,1044,ศาลาแก้วกู่,LOCATION
36367940,137,1099,พระธาตุหล้าหนอง,LOCATION
36367940,137,1141,วัดโพธิ์ชัย,LOCATION
36367940,137,1161,ตลาดท่าเสด็จ,LOCATION
36367940,137,1254,ริมแม่น้ำโขง,LOCATION
36367940,137,1269,เมืองหนองคาย,LOCATION
36367940,137,1277,โพนพิสัย,LOCATION
36367940,137,1290,บขส.หนองคาย,LOCATION
36367940,137,1322,โพนพิสัย,LOCATION
36367940,137,1651,อัศวรรณ,LOCATION
36367940,137,1675,วัดไทย,LOCATION
36367940,137,1716,กรุงเทพ,LOCATION
36367940,137,1822,โพนพิสัย,LOCATION
36367940,137,1825,หนองคาย,LOCATION
36365299,139,11,เมืองเมอร์ไลอ้อน,LOCATION
36365299,139,39,สิงคโปร์,LOCATION
36365299,139,57,เมอร์ไลอ้อน,LOCATION
36365299,139,164,สนามบินดอนเมือง,LOCATION
36365299,139,167,สนามบินchangi,LOCATION
36365299,139,213,ดอนเมือง,LOCATION
36365299,139,332,สนามบินchangi,LOCATION
36365299,139,453,ไทย,LOCATION
36365299,139,499,สิงคโปร์,LOCATION
36365299,139,801,สิงคโปร์,LOCATION
36299067,140,14,จังหวัดสกลนคร,LOCATION
36299067,140,69,จังหวัดสกลนคร,LOCATION
36323530,141,67,หาดบางแสน พัทยา,LOCATION
36323530,141,73,หัวหิน,LOCATION
36323530,141,160,หาดริ้น,LOCATION
36205958,143,24,เมืองไทย,LOCATION
36335341,144,8,หมู่เกาะสุรินทร์,LOCATION
36335341,144,138,อ่าวบอน,LOCATION
36335341,144,142,อ่าวช่องขาด,LOCATION
36335341,144,167,เกาะสต็อค,LOCATION
36335341,144,203,เกาะสต๊อด,LOCATION
36335341,144,276,อ่าวสุเทพ,LOCATION
36335341,144,291,หมู่เกาะสุรินทร์,LOCATION
36335341,144,311,เกาะมังกร,LOCATION
36335341,144,321,พม่า,LOCATION
36335341,144,327,หมู่เกาะสุริทร์,LOCATION
36335341,144,487,อ่าวไทรเอน,LOCATION
36259846,145,6,กรุงเทพ,LOCATION
36259846,145,62,กรุงเทพ,LOCATION
36259846,145,261,ไทย,LOCATION
36300497,146,139,ป่าละอู,LOCATION
36300497,146,167,กรุงเทพ,LOCATION
36300497,146,211,เชียงใหม่,LOCATION
36300497,146,225,น้ำตกหมันแดง,LOCATION
36300497,146,270,บ้านไร่ปรีดา,LOCATION
36300497,146,273,ป่าละอู,LOCATION
36300497,146,453,บ้านไร่ปรีดา,LOCATION
36300497,146,633,ป่าละอู,LOCATION
36366243,147,0,เกาะยาวน้อย,LOCATION
36366243,147,51,เกาะยาวน้อย,LOCATION
36366243,147,86,กรุงเทพฯ,LOCATION
36366243,147,90,ภูเก็ต,LOCATION
36366243,147,94,เกาะยาวน้อย,LOCATION
36366243,147,134,เกาะยาวน้อย,LOCATION
36366243,147,141,ภูเก็ต,LOCATION
36366243,147,158,เกาะไม้ท่อน,LOCATION
36366243,147,177,กรุงเทพ,LOCATION
36366243,147,185,กรุงเทพฯ,LOCATION
36366243,147,189,ภูเก็ต,LOCATION
36366243,147,193,เกาะยาวน้อย,LOCATION
36366243,147,208,ภูเก็ต,LOCATION
36366243,147,215,กรุงเทพ,LOCATION
36366243,147,223,ภูเก็ต,LOCATION
36366243,147,235,ท่าเรือบางโรง,LOCATION
36366243,147,254,ท่าเรือบางโรง,LOCATION
36366243,147,285,เกาะยาวน้อย,LOCATION
36366243,147,319,ท่าเรือบางโรง,LOCATION
36366243,147,333,เกาะยาวน้อย,LOCATION
36366243,147,1016,กระบี่,LOCATION
36366243,147,1022,ทับแขก,LOCATION
36366243,147,1238,เกาะยาวน้อย,LOCATION
36366243,147,1274,บ้านท่าประดู่,LOCATION
36366243,147,1355,กระบี่,LOCATION
36366243,147,1414,เกาะยาวน้อย,LOCATION
36366243,147,1420,ภูเก็ต,LOCATION
36366243,147,1454,กระบี่,LOCATION
36366243,147,1472,หาดกะตะ,LOCATION
36366243,147,1479,เกาะไม้ท่อน,LOCATION
36366243,147,1504,เกาะยาวน้อย,LOCATION
36366243,147,1557,เกาะยาวน้อย,LOCATION
36265508,148,13,กรุงเทพ,LOCATION
36265508,148,22,กรุงเทพ,LOCATION
36353519,149,13,ลันเจีย ลอดจ์ อ.เชียงของ จ.เชียงราย,LOCATION
36353519,149,157,ลันเจีย ลอดจ์,LOCATION
36353519,149,187,หมู่บ้านกิ่วกาญจน์ อำเภอเชียงของ จังหวัดเชียงราย,LOCATION
36353519,149,434,หมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,502,สนามบินดอนเมือง,LOCATION
36353519,149,521,จ.เชียงราย,LOCATION
36353519,149,533,สนามบินแม่ฟ้าหลวง จ.เชียงราย,LOCATION
36353519,149,555,อ.เชียงของ,LOCATION
36353519,149,564,เชียงราย,LOCATION
36353519,149,568,อ.เชียงของ,LOCATION
36353519,149,593,หมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,608,ตัวเมืองเชียงราย,LOCATION
36353519,149,618,ลันเจีย ลอดจ์ (Lanjai Lodge),LOCATION
36353519,149,638,ลันเจีย ลอดจ์,LOCATION
36353519,149,671,ลันเจีย ลอดจ์,LOCATION
36353519,149,770,ลันเจีย ลอดจ์,LOCATION
36353519,149,802,ชุมชนหมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,820,อ.เชียงของ จ.เชียงราย,LOCATION
36353519,149,957,ประเทศลาว,LOCATION
36353519,149,961,แม่น้ำโขง,LOCATION
36353519,149,1575,ลันเจีย ลอดจ์,LOCATION
36353519,149,2308,โครงการปลูกป่าเฉลิมพระเกียรติ,LOCATION
36353519,149,2356,โครงการปลูกป่าเฉลิมพระเกียรติตามแนวพระราชดำริฯ,LOCATION
36353519,149,2437,อำเภอเชียงของ,LOCATION
36353519,149,2548,โครงการปลูกป่าเฉลิมพระเกียรติตามแนวพระราชดำริ,LOCATION
36353519,149,2727,โครงการปลูกป่าเฉลิมพระเกียรติฯ,LOCATION
36353519,149,2751,Teacher Organic Farm,LOCATION
36353519,149,2771,เมืองไทย,LOCATION
36353519,149,2775,อำเภอเชียงแสน,LOCATION
36353519,149,3183,Teacher Organic Farm,LOCATION
36353519,149,3278,Teacher Organic Farm,LOCATION
36353519,149,3297,เชียงแสน,LOCATION
36353519,149,3299,เชียงของ,LOCATION
36353519,149,3339,ลันเจีย ลอดจ์,LOCATION
36353519,149,3511,ลันเจีย ลอดจ์,LOCATION
36353519,149,3522,หมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,3711,ลันเจีย ลอดจ์,LOCATION
36353519,149,4190,หมู่บ้านม้งและลาหู่,LOCATION
36353519,149,4216,หมู่บ้านม้งและลาหู่,LOCATION
36353519,149,4271,ลันเจีย ลอดจ์,LOCATION
36353519,149,4476,บ้านของชาวลาหู่,LOCATION
36353519,149,4543,บ้านของชาวลาหู่,LOCATION
36353519,149,5147,ลาว,LOCATION
36353519,149,5151,แม่น้ำโขง,LOCATION
36353519,149,5563,ชุมชนม้งและลาหู่,LOCATION
36353519,149,5616,สามเหลี่ยมทองคำ,LOCATION
36353519,149,5633,โขง,LOCATION
36353519,149,5638,สามเหลี่ยมทองคำ,LOCATION
36353519,149,5651,ไทย(จังหวัดเชียงราย,LOCATION
36353519,149,5657,ลาว(แขวงบ่อแก้ว,LOCATION
36353519,149,5666,พม่า(ท่าขี้เหล็ก รัฐฉาน),LOCATION
36353519,149,5689,ไทย,LOCATION
36353519,149,5691,ลาว,LOCATION
36353519,149,5710,แม่น้ำโขง,LOCATION
36353519,149,5719,พระพุทธนวล้านตื้อ,LOCATION
36353519,149,5757,สามเหลี่ยมทองคำ,LOCATION
36353519,149,5794,ทิวทัศน์ริมแม่น้ำโขง,LOCATION
36353519,149,5840,ไทย ลาว,LOCATION
36353519,149,5846,พม่า,LOCATION
36353519,149,5888,พระพุทธนวล้านตื้อ,LOCATION
36353519,149,5914,แม่น้ำโขง,LOCATION
36353519,149,5986,บ้านดอยดินแดง,LOCATION
36353519,149,5992,ตัวเมืองเชียงราย,LOCATION
36353519,149,6007,บ้านดอยดินแดง,LOCATION
36353519,149,6075,เกาะคิวชู ประเทศญี่ปุ่น,LOCATION
36353519,149,6093,เชียงราย,LOCATION
36353519,149,6096,ตั้งบ้านดอยดินแดง,LOCATION
36353519,149,6109,บ้านดอยดินแดง,LOCATION
36353519,149,6175,บ้านดอยดินแดง,LOCATION
36353519,149,6250,บ้านดอยดินแดง,LOCATION
36353519,149,6569,บ้านดอยดินแดง,LOCATION
36353519,149,6598,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,6625,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,6837,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,6859,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,7525,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,7535,สนามบินเชียงราย,LOCATION
36353519,149,7542,กทม.,LOCATION
36353519,149,7564,เชียงราย,LOCATION
36353519,149,7575,กทม.,LOCATION
36289939,151,11,เจียงใหม่,LOCATION
36289939,151,41,หมู่บ้านรักไทย จ.แม่ฮ่องสอน,LOCATION
36289939,151,88,เขื่อนแม่งัด,LOCATION
36289939,151,182,หัวลำโพง,LOCATION
36289939,151,444,แม่กำปอง,LOCATION
36289939,151,455,เขื่อนแม่งัด,LOCATION
36289939,151,459,อ.แม่แตง,LOCATION
36289939,151,485,แม่ฮ่องสอน,LOCATION
36289939,151,546,ปางอุ๋ง,LOCATION
36289939,151,548,ปางอุ๋ง,LOCATION
36289939,151,577,หมู่บ้านรักไทย,LOCATION
36289939,151,613,หมู่บ้านรักไทย,LOCATION
36289939,151,700,ญี่ปุ่น,LOCATION
36289939,151,727,ญี่ปุ่น,LOCATION
36289939,151,734,หุบเขา Kurobe,LOCATION
36289939,151,755,ญี่ปุ่น,LOCATION
36289939,151,762,Arashiyama (Kyoto),LOCATION
36169848,152,3,ไทย,LOCATION
36169848,152,26,ศูนย์การประชุมแห่งชาติสิริกิติ์,LOCATION
36249889,153,250,ตลาดสายหยุด,LOCATION
36249889,153,315,ตลาดสายหยุด,LOCATION
36249889,153,365,ปางอุ๋ง,LOCATION
36249889,153,517,บ้านรักไทย,LOCATION
36249889,153,624,ปางอุ๋ง,LOCATION
36249889,153,679,ปางอุ๋ง,LOCATION
36235573,154,9,หนองคาย,LOCATION
36235573,154,45,หนองคาย,LOCATION
36235573,154,62,ลำโขง,LOCATION
36235573,154,90,แม่น้ำโขง,LOCATION
36235573,154,138,แม่น้ำโขง,LOCATION
36235573,154,164,อ.สังคม,LOCATION
36235573,154,182,ภูห้วยอิสัน,LOCATION
36235573,154,187,ภูผาดัก,LOCATION
36235573,154,190,ภูหนอง,LOCATION
36235573,154,220,skywalk วัดผาตากเสื้อ,LOCATION
36235573,154,234,ฝั่งแม่น้ำโขง,LOCATION
36235573,154,246,จุดชมวิววัดผาตากเสื้อ,LOCATION
36235573,154,293,อำเภอสังคม จังหวัดหนองคาย,LOCATION
36235573,154,342,พระธาตุบังพวน,LOCATION
36235573,154,395,ลาว,LOCATION
36235573,154,417,พระธาตุหล้าหนอง,LOCATION
36235573,154,433,พระธาตุบังพวน,LOCATION
36235573,154,446,แม่น้ำโขง,LOCATION
36235573,154,502,แม่น้ำโขง,LOCATION
36235573,154,582,จังหวัดหนองคาย,LOCATION
36235573,154,601,ประเทศสยาม,LOCATION
36235573,154,607,ลาว,LOCATION
36235573,154,647,เมืองหนองคาย,LOCATION
36235573,154,665,หนองคาย,LOCATION
36235573,154,713,เมืองหนองคาย,LOCATION
36235573,154,743,ลานหน้าอนุสาวรีย์ปราบฮ่อ,LOCATION
36235573,154,755,หนองคาย,LOCATION
36235573,154,769,หนองคาย,LOCATION
36235573,154,771,หนองคาย,LOCATION
36235573,154,800,วัดโพธิ์ชัย,LOCATION
36235573,154,960,ศาลาสรงน้ำ,LOCATION
36235573,154,1053,ลานน้ำพุพญานาค,LOCATION
36235573,154,1058,อนุสาวรีย์ปราบฮ่อ,LOCATION
36235573,154,1067,หนองคาย,LOCATION
36235573,154,1099,อำเภอเมืองหนองคาย,LOCATION
36235573,154,1124,วัดมณีโคตร อ.โพนพิสัย,LOCATION
36235573,154,1145,อ.โพนพิสัย,LOCATION
36235573,154,1155,วัดมณีโคตร,LOCATION
36235573,154,1279,กรุงเทพฯ,LOCATION
36235573,154,1322,วัดมณีโคตร อำเภอโพนพิสัย,LOCATION
36235573,154,1339,วัดมณีโคตร,LOCATION
36235573,154,1378,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
36235573,154,1418,เมืองหนองคาย,LOCATION
36235573,154,1461,ถนนมีชัย,LOCATION
36235573,154,1466,วัดศรีเมือง,LOCATION
36235573,154,1471,วัดศรีคุณเมือง,LOCATION
36235573,154,1514,ไทย จีน,LOCATION
