Thread,Index,Word,Label
102,20,วัดพระแก้ว เอเชียทีค,LOCATION
106,23,เมืองไทย,LOCATION
106,28,เมืองไทย,LOCATION
107,62,จันทบุรี,LOCATION
107,67,ศาลหลักเมือง,LOCATION
107,278,ประเทศไทย,LOCATION
107,304,กรุงเทพมหานคร,LOCATION
107,323,กระบี่,LOCATION
107,342,กาญจนบุรี,LOCATION
107,361,กาฬสินธุ์,LOCATION
107,398,ขอนแก่น,LOCATION
107,416,จันทบุรี,LOCATION
107,436,ฉะเชิงเทรา,LOCATION
107,454,ชลบุรี,LOCATION
107,472,ชัยนาท,LOCATION
107,513,ศาลเจ้าพ่อพญาแล,LOCATION
107,525,อนุสาวรีย์,LOCATION
107,590,ชุมพร,LOCATION
107,608,เชียงราย,LOCATION
107,625,ศาลหลักเมืองเชียงราย,LOCATION
107,631,วัดกลางเวียง,LOCATION
107,644,ศาลหลักเมืองเชียงราย,LOCATION
107,650,วัดพระธาตุดอยจอมทอง,LOCATION
107,665,ศาลหลักเมืองแม่สาย,LOCATION
107,672,อำเภอแม่สาย,LOCATION
107,693,เชียงใหม่,LOCATION
107,714,ตรัง,LOCATION
107,775,ตราด,LOCATION
107,833,นครนายก,LOCATION
107,851,นครปฐม,LOCATION
107,864,พระปฐมเจดีย์,LOCATION
107,875,ศาลหลักประจำเมืองของจังหวัดนครปฐม,LOCATION
107,891,นครพนม,LOCATION
107,929,นครศรีธรรมราช,LOCATION
107,948,นครสวรรค์,LOCATION
107,1026,น่าน,LOCATION
107,1055,บึงกาฬ,LOCATION
107,1075,ศาลเจ้าแม่สองนาง,LOCATION
107,1096,บุรีรัมย์,LOCATION
107,1112,ปทุมธานี,LOCATION
107,1128,ประจวบคีรีขันธ์,LOCATION
107,1146,ปราจีนบุรี,LOCATION
107,1169,อุทยานแห่งชาติทับลาน,LOCATION
107,1173,อุทยานแห่งชาติเขาใหญ่,LOCATION
107,1176,วนอุทยานเขาอีโต้,LOCATION
107,1188,ปัตตานี,LOCATION
107,1205,พะเยา,LOCATION
107,1222,พระนครศรีอยุธยา,LOCATION
107,1239,พังงา,LOCATION
107,1256,พัทลุง,LOCATION
107,1265,ศาลหลักเมืองกลางวงเวียน,LOCATION
107,1276,ศาลหลักเมืองข้างวัดควนปรง,LOCATION
107,1299,พิจิตร,LOCATION
107,1322,เมืองเก่าของพิจิตร,LOCATION
107,1335,พิษณุโลก,LOCATION
107,1351,เพชรบุรี,LOCATION
107,1368,เพชรบูรณ์,LOCATION
107,1384,แพร่,LOCATION
107,1436,ภูเก็ต,LOCATION
107,1448,ศาลหลักเมือง,LOCATION
107,1451,วัดพระขาว,LOCATION
107,1464,ท่าเรือ,LOCATION
107,1472,ศาลหลักเมือง เจ้าแม่เกษิณี,LOCATION
107,1485,ศาลหลักเมือง เมืองใหม่,LOCATION
107,1500,ศาลหลักเมืองใหม่,LOCATION
107,1518,มหาสารคาม,LOCATION
107,1536,มุกดาหาร,LOCATION
107,1553,แม่ฮ่องสอน,LOCATION
107,1577,ศาลเจ้าพ่อข้อมือเหล็ก,LOCATION
107,1593,ยะลา,LOCATION
107,1609,ยโสธร,LOCATION
107,1626,ร้อยเอ็ด,LOCATION
107,1645,บึงพลาญชัย,LOCATION
107,1672,ระนอง,LOCATION
107,1691,ระยอง,LOCATION
107,1707,ราชบุรี,LOCATION
107,1732,ลพบุรี,LOCATION
107,1748,ลำปาง,LOCATION
107,1764,ลำพูน,LOCATION
107,1789,จังหวัดลำพูน,LOCATION
107,1794,เชียงใหม่,LOCATION
107,1822,ศรีสะเกษ,LOCATION
107,1840,สกลนคร,LOCATION
107,1860,ศาลเจ้าพ่อมเหสักข์,LOCATION
107,1884,สงขลา,LOCATION
107,1901,สตูล,LOCATION
107,1928,เขาถ้ำจีน,LOCATION
107,1948,สมุทรปราการ,LOCATION
107,1965,สมุทรสงคราม,LOCATION
107,1996,สมุทรสาคร,LOCATION
107,2011,ไทย,LOCATION
107,2017,สระแก้ว,LOCATION
107,2033,สระบุรี,LOCATION
107,2051,สิงห์บุรี,LOCATION
107,2068,สุโขทัย,LOCATION
107,2084,สุพรรณบุรี,LOCATION
107,2101,สุราษฎร์ธานี,LOCATION
107,2117,สุรินทร์,LOCATION
107,2134,หนองคาย,LOCATION
107,2152,หนองบัวลำภู,LOCATION
107,2170,อ่างทอง,LOCATION
107,2188,อุดรธานี,LOCATION
107,2207,อุทัยธานี,LOCATION
107,2226,อุตรดิตถ์,LOCATION
107,2267,เมืองแก่งหิน,LOCATION
107,2271,อุบลราชธานี,LOCATION
107,2288,อำนาจเจริญ,LOCATION
108,66,ตลาดไทยย้อนยุคบ้านระจันตั้งอยู่ที่วัดโพธิ์เก้าต้น อ.ค่ายบางระจัน จ.สิงห์บุรี,LOCATION
108,91,อนุสาวรีย์ชาวบ้านบางระจัน,LOCATION
108,98,กรุงเทพ,LOCATION
108,845,ตลาดบ้านระจัน,LOCATION
109,7,ไทย,LOCATION
109,40,กรุงเทพ,LOCATION
110,7,เกาะกูด,LOCATION
110,10,เกาะขาม,LOCATION
110,14,เกาะกระดาด,LOCATION
110,132,ชลบุรี,LOCATION
110,134,ตราด,LOCATION
110,138,ตราด,LOCATION
110,160,เกาะกูด,LOCATION
110,170,เกาะกูด,LOCATION
110,201,เกาะกูด,LOCATION
110,313,เกาะกูด,LOCATION
110,439,เกาะกูด,LOCATION
110,484,น้ำตกคลองเจ้า,LOCATION
110,490,เกาะกูด,LOCATION
110,584,เกาะขาม,LOCATION
110,587,เกาะกระดาด,LOCATION
110,624,เกาะขาม,LOCATION
110,634,เกาะขาม,LOCATION
110,654,เกาะกระดาด,LOCATION
110,683,เกาะกระดาด,LOCATION
110,736,จังหวัตราด,LOCATION
110,753,เกาะกูด,LOCATION
110,824,ไทย,LOCATION
111,391,เขาโด่ อ.ศรีสัชนาลัย จ.สุโขทัย,LOCATION
111,579,ผาช่อ,LOCATION
111,582,โด่ อ.ศรีสัชนาลัย จ.สุโขทัย,LOCATION
113,28,จังหวัดเพชรบูรณ์,LOCATION
114,110,สนามบินสุวรรณภูมิ,LOCATION
114,713,น้ำตกทีลอซู อุ้มผาง จังหวัดตาก ทีลอซู,LOCATION
114,821,น้ำตกทีลอซู อำเภออุ้มผาง จังหวัดจาก,LOCATION
114,838,น้ำตกทีลอซู,LOCATION
114,845,น้ำตกทีลอซู,LOCATION
114,865,เหมืองปิล๊อก,LOCATION
114,868,เหมืองสมศักดิ์ ทองผาภูมิ,LOCATION
114,875,จังหวัดกาญจนบุรี,LOCATION
114,890,อุทยานแห่งชาติทองผาภูมิ,LOCATION
114,894,เนินช้างศึก,LOCATION
114,897,น้ำตกจ๊อกกระดิ่น,LOCATION
114,901,เขื่อนวชิราลงกรณ์,LOCATION
114,903,อุทยานประวัติศาสตร์เมืองสิงห์,LOCATION
114,911,ม่อนแจ่ม,LOCATION
114,914,ภูชี้ฟ้า,LOCATION
114,917,น้ำตกภูซาง,LOCATION
114,921,เชียงใหม่,LOCATION
114,923,เชียงราย,LOCATION
114,925,พะเยา,LOCATION
114,933,ม่อนแจ่ม,LOCATION
114,935,ภูชี้ฟ้า,LOCATION
114,937,สิงห์ปาร์ค,LOCATION
114,939,น้ำตกภูซาง,LOCATION
114,1085,ภูกระดึง,LOCATION
114,1136,ภูกระดึง จังหวัดเลย,LOCATION
114,1161,ผาหล่มสัก,LOCATION
114,1220,เชียงคาน,LOCATION
114,1222,แก่งคุดคู้,LOCATION
114,1225,ภูเรือ จ.เลย,LOCATION
114,1240,ภูกระดึง,LOCATION
114,1251,เชียงคาน,LOCATION
114,1254,ริมฝั่งโขง,LOCATION
114,1258,เชียงคาน,LOCATION
114,1262,เชียงคานแก่งคุดคู้ภูเรือ,LOCATION
114,1273,อุทยานแห่งชาติน้ำหนาว จ. เพชรบูรณ์,LOCATION
114,1320,อุทยานแห่งชาติน้ำหนาว,LOCATION
114,1377,จังหวัดประจวบคีรีขันธ์,LOCATION
114,1387,เขาล้อมหมวก,LOCATION
114,1413,เขาล้อมหมวก จังหวัดประจวบคีรีขันธ์,LOCATION
114,1565,เขื่อนรัชชประภา,LOCATION
114,1569,เขื่อนรัชชประภา,LOCATION
114,1579,เขื่อนเชี่ยวหลาน,LOCATION
114,1593,จังหวัดสุราษฎร์ธานี,LOCATION
114,1612,เขื่อนรัชชประภา,LOCATION
114,1632,เขื่อนรัชชประภา,LOCATION
114,1638,เขื่อนเชี่ยวหลาน จังหวัด สุราษฎธานี,LOCATION
114,1714,เขาสามเกลอ,LOCATION
114,1797,บางแสน,LOCATION
114,1800,พัทยา,LOCATION
114,1820,เกาะขาม สัตหีบ ชลบุรี,LOCATION
114,1863,เกาะขาม สัตหีบ จังหวัดชลบุรี,LOCATION
114,1909,บ้านโจรสลัด เกาะช้าง จังหวัดระนอง,LOCATION
114,1931,เกาะช้าง,LOCATION
114,1935,เกาะช้าง,LOCATION
114,1943,จังหวัดตราด,LOCATION
114,1948,เกาะช้าง,LOCATION
114,1952,จังหวัดระนอง,LOCATION
114,1960,เกาะพยาม,LOCATION
114,1970,เกาะพยาม,LOCATION
114,2121,สวนละไม จังหวัด ระยอง,LOCATION
114,2141,สวนละไม,LOCATION
114,2160,จันทบุรี,LOCATION
114,2184,น้ำตกพลิ้ว จังหวัด จันทบุรี,LOCATION
114,2202,น้ำตกพลิ้ว,LOCATION
114,2243,ภูเก็ต,LOCATION
114,2273,สนามบินสุวรรณภูมิ,LOCATION
114,2310,แหลมพรหมเทพ หาดในยาง จังหวัดภูเก็ต,LOCATION
114,2348,แหลมพรหมเทพ,LOCATION
114,2399,เขาหลวงสุโขทัย,LOCATION
114,2440,อุทยานแห่งชาติรามคำแหง จ.สุโขทัย,LOCATION
114,2499,เขาหลวงสุโขทัย,LOCATION
114,2530,น้ำตกเปรโต๊ะลอซู จ. ตาก,LOCATION
114,2615,ภูสอยดาว จ. อุตรดิตถ์,LOCATION
114,2678,ม่อนแจ่ม บ้านระเบียงดาว จ.เชียงใหม่,LOCATION
114,2697,ม่อนแจ่ม,LOCATION
114,2774,ดอยหลวงเชียงดาว จังหวัดเชียงใหม่,LOCATION
114,2789,ดอยหลวงเชียงดาว,LOCATION
114,2798,ประเทศไทย,LOCATION
114,2804,ดอยอินทนนท์,LOCATION
114,2808,ดอยผ้าห่มปก,LOCATION
114,2990,ภูกระดึง จังหวัดเลย,LOCATION
114,3011,ภูกระดึง,LOCATION
114,3028,ภูกระดึง,LOCATION
114,3061,ภูกระดึง,LOCATION
114,3143,ภูสอยดาว จ. อุตรดิตถ์,LOCATION
114,3215,ขุนตาล,LOCATION
114,3218,ดอยขุนตาล,LOCATION
114,3228,เชียงใหม่,LOCATION
114,3235,เชียงใหม่,LOCATION
114,3586,สันหนอกวัว จ. กาญจนบุรี,LOCATION
114,3670,เนินหมาถอย,LOCATION
114,3736,สันหนอกวัว,LOCATION
114,3743,เขตอุทยานป้อมปี่จังหวัดกาญจนบุรี,LOCATION
114,3755,จังหวัดกาญจนบุรี,LOCATION
114,3845,เขื่อน ป่าสักชลสิทธิ์ จ. ลพบุรี,LOCATION
114,3899,เขื่อนป่าสักดิ์ชลสิทธิ์,LOCATION
114,3976,หาดวนกร,LOCATION
114,3980,เกาะจาน จ.ประจวบคีรีขันธ์,LOCATION
114,3995,ถ้ำพระยานคร,LOCATION
114,3999,หาดวนกรเกาะจาน,LOCATION
114,4038,เกาะขาม สัตหีบ,LOCATION
114,4047,จ. ชลบุรี,LOCATION
114,4167,ลำคลองงู จ. กาญจนบุรี,LOCATION
114,4266,ยอดเขาแหลม เกาะช้าง จ.ตราด,LOCATION
115,34,ไทย,LOCATION
115,65,กทม.,LOCATION
116,68,กรุงเทพ,LOCATION
116,76,ริมโขง,LOCATION
118,0,เมืองปาย,LOCATION
119,39,ญี่ปุ่น,LOCATION
119,47,สิงคโปร์,LOCATION
120,10,ภูทับเบิก,LOCATION
123,84,เกาะเสม็ด,LOCATION
123,142,อ่าวลูกโยน,LOCATION
123,502,เสม็ด,LOCATION
123,508,ท่าเรือนวลทิพย์,LOCATION
123,512,ท่าเรือศรีบ้านเพ,LOCATION
123,587,ท่าเทียบเรือเกาะเสม็ด,LOCATION
123,593,ท่าเทียบเรือเกาะเสม็ด,LOCATION
123,1397,หาดทรายแก้ว,LOCATION
123,2354,อ่าวปะการัง,LOCATION
123,3120,ศาลเจ้าพ่อตากสิน,LOCATION
124,13,ดอยแม่จอก อุทยานแห่งชาติขุนสถาน จังหวัดน่าน,LOCATION
124,76,ดอยแม่จอก,LOCATION
127,11,ไทย,LOCATION
127,16,ประเทศไทย,LOCATION
127,95,ประเทศไทย,LOCATION
127,143,เกาะไหหลำ,LOCATION
127,154,ซานญ่า,LOCATION
127,160,ไทย,LOCATION
127,166,ไต้หวัน,LOCATION
127,168,เวียดนามเหนือ,LOCATION
127,226,ประเทศไทย,LOCATION
127,341,ประเทศไทย,LOCATION
128,5,จันทบุรี,LOCATION
128,21,กรุงเทพ,LOCATION
128,51,อ.ท่าใหม่ ที่ จ.จันทบุรี,LOCATION
128,129,กรุงเทพ,LOCATION
128,139,อำเภอบ้านบึง,LOCATION
128,148,ระยอง,LOCATION
128,152,จันทบุรี,LOCATION
128,186,Malaysia,LOCATION
128,191,มาเล,LOCATION
128,207,Malaysia,LOCATION
128,212,มาเล,LOCATION
128,228,Malaysia,LOCATION
128,233,มาเล,LOCATION
128,249,Singapore,LOCATION
128,254,สิงคโปร์,LOCATION
128,313,เมือง Hakone,LOCATION
128,338,กรุงโตเกียว Japan,LOCATION
128,357,ญี่ปุ่น,LOCATION
128,371,Haneul Park ณ กรุงโซล,LOCATION
128,439,เกาะช้าง,LOCATION
128,455,จันทบุรี,LOCATION
128,460,จันทบุรี,LOCATION
128,505,พัทยา,LOCATION
128,527,พัทยา,LOCATION
128,529,เขาใหญ่,LOCATION
128,542,เขาใหญ่,LOCATION
128,558,อ.ท่าใหม่,LOCATION
128,569,อ.แหลมสิงห์,LOCATION
128,584,หาดแหลมสิงห์,LOCATION
128,592,หาดเจ้าหลาว,LOCATION
128,616,หาดแหลมสิงห์,LOCATION
128,928,ลานหินสีชมพู,LOCATION
128,951,เขตห้ามล่าสัตว์คุ้งกระเบน,LOCATION
128,1070,ลานหินสีชมพู,LOCATION
128,1324,จันทบุรี,LOCATION
131,47,กรุงเทพ,LOCATION
131,81,เชียงใหม่,LOCATION
134,83,ภูบักได,LOCATION
134,93,ภูเรือ,LOCATION
134,96,ภูลมโล,LOCATION
134,154,ภูเรือ,LOCATION
134,158,ภูเรือ,LOCATION
134,161,ภูบักได,LOCATION
134,170,บักได,LOCATION
134,174,ภูลมโล,LOCATION
134,220,กทม,LOCATION
134,225,ขอนแก่น,LOCATION
134,238,กทม.,LOCATION
134,248,ภูเรือ,LOCATION
134,258,ภูเรือ,LOCATION
134,319,บักได,LOCATION
134,361,ภูเรือ,LOCATION
134,428,ข่อนแก่น,LOCATION
134,440,ภูเรือ,LOCATION
134,470,ภูบักได,LOCATION
134,483,ภูเรือ,LOCATION
134,1310,ผาน,LOCATION
134,1693,ภูเรือ,LOCATION
134,1881,ภูบักได,LOCATION
134,2008,ภูลมโล,LOCATION
134,2034,ภูเรือ,LOCATION
134,2037,ภูลมโล,LOCATION
134,2129,ภูบักได,LOCATION
134,2263,วัดป่าภูทับเบิก,LOCATION
134,2288,ทับเบิก,LOCATION
134,2369,ม่อนจอง,LOCATION
134,2450,กทม.,LOCATION
134,2472,ภูบักได,LOCATION
134,2483,ภูบักได,LOCATION
134,2494,ภูลมโล,LOCATION
134,2524,ภูเรือ,LOCATION
134,2587,ตรัง,LOCATION
134,2589,กระบี่,LOCATION
134,2617,เขาค้อ ทับเบิก,LOCATION
134,2642,อุทยานแห่งชาติทองผาภูมิ สังขละบุรี,LOCATION
134,2672,เชียงใหม่,LOCATION
134,2674,เชียงราย,LOCATION
134,2707,หลีเป๊ะ,LOCATION
134,2731,ระยอง,LOCATION
134,2737,ทุ่งโปรงทอง เขาแหลมหญ้า,LOCATION
134,2754,เชี่ยวหลาน,LOCATION
134,2757,ภูเก็ต,LOCATION
134,2760,เมืองไทย,LOCATION
134,2783,กาญนะจ๊ะ,LOCATION
134,2792,วัดถ้ำเสือ,LOCATION
134,2814,เข้าค้อ-ทับเบิก,LOCATION
134,2840,น่าน,LOCATION
134,2842,พะเยา,LOCATION
134,2845,ถนนลอยฟ้า,LOCATION
134,2852,เนินมะปราง,LOCATION
134,2874,เขาแดง,LOCATION
134,2877,บึงบัวสามร้อยยอด,LOCATION
134,2884,ปรานบุรี,LOCATION
134,2890,อุทยานราชภักดิ์,LOCATION
134,2905,อุบล,LOCATION
134,2907,ลาวใต้,LOCATION
134,2932,อินทนนท์,LOCATION
134,2934,ทุ่งบัวตอง,LOCATION
134,2938,ปางอุ่ง,LOCATION
134,2941,บ้านจาโบ่,LOCATION
134,2945,ปาย,LOCATION
134,2947,เชียงดาว,LOCATION
134,2969,เชียงราย,LOCATION
134,3004,สมุย,LOCATION
134,3049,แสมสาร,LOCATION
134,3063,จันทบุรี,LOCATION
134,3069,พัทยา,LOCATION
134,3079,เขาใหญ่,LOCATION
134,3112,อัมพวา,LOCATION
134,3128,อัมพวา,LOCATION
134,3144,พัทยา,LOCATION
134,3155,The Zign pattaya,LOCATION
134,3168,ไทธานี มิโมซ่า,LOCATION
134,3183,เกาะล้าน,LOCATION
134,3215,เขาหลวงสุโขทัย,LOCATION
134,3233,เขาค้อ-ทับเบิก,LOCATION
134,3244,แพห้วยกระทิง,LOCATION
134,3251,เชียงคาน,LOCATION
134,3306,ห้วยแม่ขมิ้น,LOCATION
134,3321,กระบี่,LOCATION
134,3348,เกาะช้าง,LOCATION
134,3392,ทยานตาดหมอก,LOCATION
134,3406,ลพบุรี,LOCATION
134,3421,ภูกระดึง,LOCATION
134,3456,เชียงใหม่,LOCATION
134,3458,ม่อนจองงงองงง,LOCATION
135,25,สกลนคร,LOCATION
135,48,สกลนคร,LOCATION
135,179,สกลนคร,LOCATION
135,383,สกลนคร,LOCATION
135,421,กลุ่มวิสาหกิจชุมชนบ้านดอนกลอย,LOCATION
135,761,ศูนย์ศึกษาการพัฒนาภูพาน,LOCATION
135,782,หมู่บ้านนานกเค้า,LOCATION
135,913,ภูพาน,LOCATION
135,955,ประเทศจีน,LOCATION
135,964,ญี่ปุ่น,LOCATION
135,1155,ฝายพ่อ,LOCATION
135,1237,พระธาตุเชิงชุม,LOCATION
135,1504,ถนนคนเดินผ้าคราม,LOCATION
135,1642,ภูไทย,LOCATION
135,2325,เมืองไทย,LOCATION
135,2595,อุฬารฟาร์ม,LOCATION
135,2613,สกลนคร,LOCATION
135,2642,ภูพาน,LOCATION
135,2760,สกลนคร,LOCATION
135,2843,สกลนคร,LOCATION
135,2904,ร้านครามสกล,LOCATION
135,3035,ฟามฮัก,LOCATION
135,3068,ฟามฮัก,LOCATION
135,3236,หมู่บ้านท่าแร่,LOCATION
135,3261,เวียดนาม,LOCATION
135,3286,โบสถ์อาสนวิหารอัครเทวดามีคาแอล,LOCATION
135,3340,บ้านโบราณ,LOCATION
135,3550,ประเทศฝรั่งเศส,LOCATION
135,3556,กรุงเทพฯ,LOCATION
135,3563,โคราช,LOCATION
135,3705,สกลนคร,LOCATION
135,3727,อุทยานบัวหนองหานเฉลิมพระเกียรติ,LOCATION
135,3737,มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตเฉลิมพระเกียรติ,LOCATION
135,3841,วัดถ้ำผาแด่น,LOCATION
135,3861,สกลนนคร,LOCATION
135,3916,ศาลายาใจคนบุญ,LOCATION
135,4145,สกลนคร,LOCATION
135,4188,ไทย,LOCATION
135,4196,จังหวัดสกลนคร,LOCATION
135,4221,เกาะทะลุ,LOCATION
135,4271,สกลนคร,LOCATION
135,4283,Singapore,LOCATION
135,4291,สิงคโปร์,LOCATION
136,749,สนามบินอุดรธานี,LOCATION
136,856,สนามบินเชียงใหม่,LOCATION
137,35,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
137,186,หมอชิต,LOCATION
137,260,หนองคาย,LOCATION
137,350,ริมโขง,LOCATION
137,362,วัดไทย,LOCATION
137,454,วัดไทย,LOCATION
137,515,ตลาดไทย,LOCATION
137,518,ลาวตอนแรก,LOCATION
137,546,ตลาดไทย-ลาว,LOCATION
137,606,อำเภอโพนพิสัย,LOCATION
137,614,ศาลหลักเมือง,LOCATION
137,626,วัดหลวง,LOCATION
137,729,บขส.โพนพิสัยแถวๆโรงพยาบาลพิสัยเวช,LOCATION
137,802,บึงกาฬ,LOCATION
137,884,วัดไทย,LOCATION
137,967,หนองคาย,LOCATION
137,982,หนองคาย,LOCATION
137,1044,ศาลาแก้วกู่,LOCATION
137,1099,พระธาตุหล้าหนอง,LOCATION
137,1141,วัดโพธิ์ชัย,LOCATION
137,1161,ตลาดท่าเสด็จ,LOCATION
137,1254,ริมแม่น้ำโขง,LOCATION
137,1269,เมืองหนองคาย,LOCATION
137,1290,บขส.หนองคาย,LOCATION
137,1675,วัดไทย,LOCATION
137,1716,กรุงเทพ,LOCATION
137,1825,หนองคาย,LOCATION
139,11,เมืองเมอร์ไลอ้อน,LOCATION
139,39,สิงคโปร์,LOCATION
139,57,เมอร์ไลอ้อน,LOCATION
139,164,สนามบินดอนเมือง,LOCATION
139,167,สนามบินchangi,LOCATION
139,213,ดอนเมือง,LOCATION
139,332,สนามบินchangi,LOCATION
139,453,ไทย,LOCATION
139,499,สิงคโปร์,LOCATION
139,801,สิงคโปร์,LOCATION
140,14,จังหวัดสกลนคร,LOCATION
140,69,จังหวัดสกลนคร,LOCATION
141,67,หาดบางแสน พัทยา,LOCATION
141,73,หัวหิน,LOCATION
141,160,หาดริ้น,LOCATION
143,24,เมืองไทย,LOCATION
144,8,หมู่เกาะสุรินทร์,LOCATION
144,138,อ่าวบอน,LOCATION
144,142,อ่าวช่องขาด,LOCATION
144,167,เกาะสต็อค,LOCATION
144,203,เกาะสต๊อด,LOCATION
144,276,อ่าวสุเทพ,LOCATION
144,291,หมู่เกาะสุรินทร์,LOCATION
144,311,เกาะมังกร,LOCATION
144,321,พม่า,LOCATION
144,327,หมู่เกาะสุริทร์,LOCATION
144,487,อ่าวไทรเอน,LOCATION
145,6,กรุงเทพ,LOCATION
145,62,กรุงเทพ,LOCATION
145,257,มิวนิค,LOCATION
145,261,ไทย,LOCATION
145,300,มิวนิค,LOCATION
146,139,ป่าละอู,LOCATION
146,167,กรุงเทพ,LOCATION
146,211,เชียงใหม่,LOCATION
146,225,น้ำตกหมันแดง,LOCATION
146,270,บ้านไร่ปรีดา,LOCATION
146,273,ป่าละอู,LOCATION
146,453,บ้านไร่ปรีดา,LOCATION
146,633,ป่าละอู,LOCATION
147,0,เกาะยาวน้อย,LOCATION
147,51,เกาะยาวน้อย,LOCATION
147,86,กรุงเทพฯ,LOCATION
147,90,ภูเก็ต,LOCATION
147,94,เกาะยาวน้อย,LOCATION
147,134,เกาะยาวน้อย,LOCATION
147,141,ภูเก็ต,LOCATION
147,158,เกาะไม้ท่อน,LOCATION
147,177,กรุงเทพ,LOCATION
147,185,กรุงเทพฯ,LOCATION
147,189,ภูเก็ต,LOCATION
147,193,เกาะยาวน้อย,LOCATION
147,208,ภูเก็ต,LOCATION
147,215,กรุงเทพ,LOCATION
147,223,ภูเก็ต,LOCATION
147,235,ท่าเรือบางโรง,LOCATION
147,254,ท่าเรือบางโรง,LOCATION
147,285,เกาะยาวน้อย,LOCATION
147,319,ท่าเรือบางโรง,LOCATION
147,328,ท่ามาเนาะ,LOCATION
147,333,เกาะยาวน้อย,LOCATION
147,1016,กระบี่,LOCATION
147,1022,ทับแขก,LOCATION
147,1238,เกาะยาวน้อย,LOCATION
147,1274,บ้านท่าประดู่,LOCATION
147,1355,กระบี่,LOCATION
147,1414,เกาะยาวน้อย,LOCATION
147,1420,ภูเก็ต,LOCATION
147,1454,กระบี่,LOCATION
147,1479,เกาะไม้ท่อน,LOCATION
147,1504,เกาะยาวน้อย,LOCATION
147,1557,เกาะยาวน้อย,LOCATION
148,13,กรุงเทพ,LOCATION
148,22,กรุงเทพ,LOCATION
149,20,เชียงของ จ.เชียงราย,LOCATION
149,187,หมู่บ้านกิ่วกาญจน์ อำเภอเชียงของ จังหวัดเชียงราย,LOCATION
149,434,หมู่บ้านกิ่วกาญจน์,LOCATION
149,502,สนามบินดอนเมือง,LOCATION
149,521,จ.เชียงราย,LOCATION
149,533,สนามบินแม่ฟ้าหลวง จ.เชียงราย,LOCATION
149,556,เชียงของ,LOCATION
149,564,เชียงราย,LOCATION
149,569,เชียงของ,LOCATION
149,593,หมู่บ้านกิ่วกาญจน์,LOCATION
149,609,เชียงราย,LOCATION
149,802,ชุมชนหมู่บ้านกิ่วกาญจน์,LOCATION
149,821,เชียงของ จ.เชียงราย,LOCATION
149,957,ประเทศลาว,LOCATION
149,961,แม่น้ำโขง,LOCATION
149,2437,อำเภอเชียงของ,LOCATION
149,2604,ใบหญ้า,LOCATION
149,2771,เมืองไทย,LOCATION
149,2775,อำเภอเชียงแสน,LOCATION
149,3297,เชียงแสน,LOCATION
149,3299,เชียงของ,LOCATION
149,3522,หมู่บ้านกิ่วกาญจน์,LOCATION
149,5147,ลาว,LOCATION
149,5151,แม่น้ำโขง,LOCATION
149,5616,สามเหลี่ยมทองคำ,LOCATION
149,5633,โขง,LOCATION
149,5638,สามเหลี่ยมทองคำ,LOCATION
149,5651,ไทย(จังหวัดเชียงราย) ลาว(แขวงบ่อแก้ว,LOCATION
149,5666,พม่า(ท่าขี้เหล็ก,LOCATION
149,5685,แม่น้ำโขง,LOCATION
149,5688,ชายแดนไทย,LOCATION
149,5691,ลาว,LOCATION
149,5710,แม่น้ำโขง,LOCATION
149,5730,สามเหลี่ยมทองคำ,LOCATION
149,5757,สามเหลี่ยมทองคำ,LOCATION
149,5774,แม่น้ำโขง,LOCATION
149,5794,ทิวทัศน์ริมแม่น้ำโขง,LOCATION
149,5839,พรมแดนไทย ลาว,LOCATION
149,5846,พม่า,LOCATION
149,5914,แม่น้ำโขง,LOCATION
149,5986,บ้านดอยดินแดง,LOCATION
149,5993,เชียงราย,LOCATION
149,6007,บ้านดอยดินแดง,LOCATION
149,6033,เชียงราย,LOCATION
149,6075,เกาะคิวชู ประเทศญี่ปุ่น,LOCATION
149,6093,เชียงราย,LOCATION
149,6109,บ้านดอยดินแดง,LOCATION
149,6175,บ้านดอยดินแดง,LOCATION
149,6250,บ้านดอยดินแดง,LOCATION
149,6569,บ้านดอยดินแดง,LOCATION
149,7535,สนามบินเชียงราย,LOCATION
149,7542,กทม.,LOCATION
149,7564,เชียงราย,LOCATION
149,7575,กทม.,LOCATION
151,11,เจียงใหม่,LOCATION
151,41,หมู่บ้านรักไทย จ.แม่ฮ่องสอน,LOCATION
151,88,เขื่อนแม่งัด,LOCATION
151,182,หัวลำโพง,LOCATION
151,444,แม่กำปอง,LOCATION
151,455,เขื่อนแม่งัด,LOCATION
151,459,อ.แม่แตง,LOCATION
151,485,แม่ฮ่องสอน,LOCATION
151,546,ปางอุ๋ง,LOCATION
151,548,ปางอุ๋ง,LOCATION
151,577,หมู่บ้านรักไทย,LOCATION
151,613,หมู่บ้านรักไทย,LOCATION
151,700,ญี่ปุ่น,LOCATION
151,727,ญี่ปุ่น,LOCATION
151,734,หุบเขา Kurobe,LOCATION
151,755,ญี่ปุ่น,LOCATION
151,762,Arashiyama (Kyoto),LOCATION
152,3,ไทย,LOCATION
152,26,ศูนย์การประชุมแห่งชาติสิริกิติ์,LOCATION
153,250,ตลาดสายหยุด,LOCATION
153,315,ตลาดสายหยุด,LOCATION
153,365,ปางอุ๋ง,LOCATION
153,517,บ้านรักไทย,LOCATION
