Thread_id,Thread_index,Index,Word,Label
36484163,120,8,บุรีรัมย์,LOCATION
36484163,120,10,ภูทับเบิก,LOCATION
36389249,122,13,ไทย,LOCATION
36389249,122,15,เมืองทอง,LOCATION
36449194,123,84,เกาะเสม็ด,LOCATION
36449194,123,142,อ่าวลูกโยน,LOCATION
36449194,123,502,เสม็ด,LOCATION
36449194,123,508,ท่าเรือนวลทิพย์,LOCATION
36449194,123,512,ท่าเรือศรีบ้านเพ,LOCATION
36449194,123,587,ท่าเทียบเรือเกาะเสม็ด,LOCATION
36449194,123,593,ท่าเทียบเรือเกาะเสม็ด,LOCATION
36449194,123,1397,หาดทรายแก้ว,LOCATION
36449194,123,2354,อ่าวปะการัง,LOCATION
36449194,123,3120,ศาลเจ้าพ่อตากสิน,LOCATION
36445818,124,13,ดอยแม่จอก อุทยานแห่งชาติขุนสถาน จังหวัดน่าน,LOCATION
36445818,124,76,ดอยแม่จอก,LOCATION
36385050,127,49,ไทย,LOCATION
36385050,127,95,ประเทศไทย,LOCATION
36385050,127,143,เกาะไหหลำ,LOCATION
36385050,127,154,ซานญ่า,LOCATION
36385050,127,160,ไทย,LOCATION
36385050,127,164,ฮ่องกง,LOCATION
36385050,127,166,ไต้หวัน,LOCATION
36385050,127,168,เวียดนามเหนือ,LOCATION
36385050,127,226,ประเทศไทย,LOCATION
36385050,127,326,ไทย,LOCATION
36385050,127,341,ประเทศไทย,LOCATION
36444842,128,5,จันทบุรี,LOCATION
36444842,128,21,กรุงเทพ,LOCATION
36444842,128,51,อ.ท่าใหม่ ที่ จ.จันทบุรี,LOCATION
36444842,128,129,กรุงเทพ,LOCATION
36444842,128,139,อำเภอบ้านบึง แล้วเข้าแกลง ระยอง,LOCATION
36444842,128,152,จันทบุรี,LOCATION
36444842,128,186,Malaysia,LOCATION
36444842,128,191,มาเล,LOCATION
36444842,128,207,Malaysia,LOCATION
36444842,128,212,มาเล,LOCATION
36444842,128,228,Malaysia,LOCATION
36444842,128,233,มาเล,LOCATION
36444842,128,249,Singapore,LOCATION
36444842,128,274,Japan,LOCATION
36444842,128,280,Hakone,LOCATION
36444842,128,293,Hakone,LOCATION
36444842,128,295,Kamakura,LOCATION
36444842,128,303,Hakone,LOCATION
36444842,128,315,เมือง Hakone,LOCATION
36444842,128,340,กรุงโตเกียว Japan,LOCATION
36444842,128,359,ญี่ปุ่น,LOCATION
36444842,128,361,Korea,LOCATION
36444842,128,373,Haneul Park ณ กรุงโซล,LOCATION
36444842,128,382,Myanmar,LOCATION
36444842,128,404,ย่างกุ้ง,LOCATION
36444842,128,406,India,LOCATION
36444842,128,410,พุทธคยา,LOCATION
36444842,128,423,อินเดีย,LOCATION
36444842,128,441,เกาะช้าง,LOCATION
36444842,128,457,จันทบุรี,LOCATION
36444842,128,462,จันทบุรี,LOCATION
36444842,128,507,พัทยา,LOCATION
36444842,128,529,พัทยา,LOCATION
36444842,128,531,เขาใหญ่,LOCATION
36444842,128,560,อ.ท่าใหม่,LOCATION
36444842,128,571,อ.แหลมสิงห์,LOCATION
36444842,128,586,หาดแหลมสิงห์,LOCATION
36444842,128,594,หาดเจ้าหลาว,LOCATION
36444842,128,618,หาดแหลมสิงห์,LOCATION
36444842,128,930,ลานหินสีชมพู,LOCATION
36444842,128,953,เขตห้ามล่าสัตว์คุ้งกระเบน,LOCATION
36444842,128,1072,ลานหินสีชมพู,LOCATION
36444842,128,1326,จันทบุรี,LOCATION
36350090,129,34,ประเทศไทย,LOCATION
36363423,131,47,กรุงเทพ,LOCATION
36363423,131,81,เชียงใหม่,LOCATION
36373564,134,83,ภูบักได,LOCATION
36373564,134,93,ภูเรือ,LOCATION
36373564,134,96,ภูลมโล,LOCATION
36373564,134,154,ภูเรือ,LOCATION
36373564,134,158,ภูเรือ,LOCATION
36373564,134,161,ภูบักได,LOCATION
36373564,134,170,บักได,LOCATION
36373564,134,174,ภูลมโล,LOCATION
36373564,134,200,ไทย,LOCATION
36373564,134,238,กทม.,LOCATION
36373564,134,248,ภูเรือ,LOCATION
36373564,134,258,ภูเรือ,LOCATION
36373564,134,319,บักได,LOCATION
36373564,134,361,ภูเรือ,LOCATION
36373564,134,428,ข่อนแก่น,LOCATION
36373564,134,440,ภูเรือ,LOCATION
36373564,134,470,ภูบักได,LOCATION
36373564,134,483,ภูเรือ,LOCATION
36373564,134,1173,จังหวัดเลย,LOCATION
36373564,134,1196,งหวัดเลย,LOCATION
36373564,134,1228,จังหวัดเลย,LOCATION
36373564,134,1695,ภูเรือ,LOCATION
36373564,134,1883,ภูบักได,LOCATION
36373564,134,2010,ภูลมโล,LOCATION
36373564,134,2036,ภูเรือ,LOCATION
36373564,134,2039,ภูลมโล,LOCATION
36373564,134,2131,ภูบักได,LOCATION
36373564,134,2265,วัดป่าภูทับเบิก,LOCATION
36373564,134,2290,ทับเบิก,LOCATION
36373564,134,2371,ม่อนจอง,LOCATION
36373564,134,2485,ภูบักได,LOCATION
36373564,134,2496,ภูลมโล,LOCATION
36373564,134,2526,ภูเรือ,LOCATION
36373564,134,2589,ตรัง,LOCATION
36373564,134,2591,กระบี่,LOCATION
36373564,134,2619,เขาค้อ ทับเบิก,LOCATION
36373564,134,2644,อุทยานแห่งชาติทองผาภูมิ สังขละบุรี,LOCATION
36373564,134,2674,เชียงใหม่,LOCATION
36373564,134,2676,เชียงราย,LOCATION
36373564,134,2709,หลีเป๊ะ,LOCATION
36373564,134,2733,ระยอง,LOCATION
36373564,134,2739,ทุ่งโปรงทอง เขาแหลมหญ้า,LOCATION
36373564,134,2756,เชี่ยวหลาน,LOCATION
36373564,134,2759,ภูเก็ต,LOCATION
36373564,134,2762,เมืองไทย,LOCATION
36373564,134,2785,กาญนะจ๊ะ,LOCATION
36373564,134,2794,วัดถ้ำเสือ,LOCATION
36373564,134,2816,เข้าค้อ-ทับเบิก,LOCATION
36373564,134,2842,น่าน,LOCATION
36373564,134,2844,พะเยา,LOCATION
36373564,134,2847,ถนนลอยฟ้า,LOCATION
36373564,134,2854,เนินมะปราง,LOCATION
36373564,134,2876,เขาแดง,LOCATION
36373564,134,2879,บึงบัวสามร้อยยอด,LOCATION
36373564,134,2886,ปรานบุรี,LOCATION
36373564,134,2892,อุทยานราชภักดิ์,LOCATION
36373564,134,2905,ศรีสะเกษ,LOCATION
36373564,134,2907,อุบล,LOCATION
36373564,134,2909,ลาวใต้,LOCATION
36373564,134,2934,อินทนนท์,LOCATION
36373564,134,2936,ทุ่งบัวตอง,LOCATION
36373564,134,2940,ปางอุ่ง,LOCATION
36373564,134,2943,บ้านจาโบ่,LOCATION
36373564,134,2947,ปาย,LOCATION
36373564,134,2949,เชียงดาว,LOCATION
36373564,134,2971,เชียงราย,LOCATION
36373564,134,3006,สมุย,LOCATION
36373564,134,3051,แสมสาร,LOCATION
36373564,134,3065,จันทบุรี,LOCATION
36373564,134,3071,พัทยา,LOCATION
36373564,134,3081,เขาใหญ่,LOCATION
36373564,134,3114,อัมพวา,LOCATION
36373564,134,3130,อัมพวา,LOCATION
36373564,134,3146,พัทยา,LOCATION
36373564,134,3157,The Zign pattaya,LOCATION
36373564,134,3165,Ramayana,LOCATION
36373564,134,3170,ไทธานี มิโมซ่า,LOCATION
36373564,134,3185,เกาะล้าน,LOCATION
36373564,134,3217,เขาหลวงสุโขทัย,LOCATION
36373564,134,3235,เขาค้อ-ทับเบิก,LOCATION
36373564,134,3246,แพห้วยกระทิง,LOCATION
36373564,134,3253,เชียงคาน,LOCATION
36373564,134,3308,ห้วยแม่ขมิ้น,LOCATION
36373564,134,3323,กระบี่,LOCATION
36373564,134,3350,เกาะช้าง,LOCATION
36373564,134,3394,ทยานตาดหมอก,LOCATION
36373564,134,3408,ลพบุรี,LOCATION
36373564,134,3423,ภูกระดึง,LOCATION
36373564,134,3458,เชียงใหม่,LOCATION
36373564,134,3460,ม่อนจอง,LOCATION
36357458,135,25,สกลนคร,LOCATION
36357458,135,48,สกลนคร,LOCATION
36357458,135,179,สกลนคร,LOCATION
36357458,135,383,สกลนคร,LOCATION
36357458,135,421,กลุ่มวิสาหกิจชุมชนบ้านดอนกลอย,LOCATION
36357458,135,761,ศูนย์ศึกษาการพัฒนาภูพาน,LOCATION
36357458,135,782,หมู่บ้านนานกเค้า,LOCATION
36357458,135,913,ภูพาน,LOCATION
36357458,135,955,ประเทศจีน,LOCATION
36357458,135,1155,ฝายพ่อ,LOCATION
36357458,135,1237,พระธาตุเชิงชุม,LOCATION
36357458,135,1504,ถนนคนเดินผ้าคราม,LOCATION
36357458,135,2595,อุฬารฟาร์ม,LOCATION
36357458,135,2642,ภูพาน,LOCATION
36357458,135,2760,สกลนคร,LOCATION
36357458,135,2843,สกลนคร,LOCATION
36357458,135,2904,ร้านครามสกล,LOCATION
36357458,135,3035,ฟามฮัก,LOCATION
36357458,135,3068,ฟามฮัก,LOCATION
36357458,135,3236,หมู่บ้านท่าแร่,LOCATION
36357458,135,3261,เวียดนาม,LOCATION
36357458,135,3286,โบสถ์อาสนวิหารอัครเทวดามีคาแอล,LOCATION
36357458,135,3340,บ้านโบราณ,LOCATION
36357458,135,3416,คฤหาสถ์อุดมเดชวัฒน์,LOCATION
36357458,135,3478,องเลื่อน,LOCATION
36357458,135,3483,เตรื่อง โสรินทร์,LOCATION
36357458,135,3550,ประเทศฝรั่งเศส,LOCATION
36357458,135,3556,กรุงเทพฯ,LOCATION
36357458,135,3563,โคราช,LOCATION
36357458,135,3705,สกลนคร,LOCATION
36357458,135,3727,อุทยานบัวหนองหานเฉลิมพระเกียรติ,LOCATION
36357458,135,3737,มหาวิทยาลัยเกษตรศาสตร์ วิทยาเขตเฉลิมพระเกียรติ,LOCATION
36357458,135,3841,วัดถ้ำผาแด่น,LOCATION
36357458,135,3861,สกลนนคร,LOCATION
36357458,135,3916,ศาลายาใจคนบุญ,LOCATION
36357458,135,4099,เจดีย์สีทอง,LOCATION
36357458,135,4145,สกลนคร,LOCATION
36357458,135,4196,จังหวัดสกลนคร,LOCATION
36357458,135,4221,เกาะทะลุ,LOCATION
36357458,135,4271,สกลนคร,LOCATION
36357458,135,4291,สิงคโปร์,LOCATION
36403622,136,856,สนามบินเชียงใหม่,LOCATION
36403622,136,892,พารากอน,LOCATION
36367940,137,35,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
36367940,137,186,หมอชิต,LOCATION
36367940,137,260,หนองคาย,LOCATION
36367940,137,350,ริมโขง,LOCATION
36367940,137,362,วัดไทย,LOCATION
36367940,137,454,วัดไทย,LOCATION
36367940,137,501,ถ้ำพญานาค,LOCATION
36367940,137,515,ตลาดไทย-ลาว,LOCATION
36367940,137,527,วัดไทย,LOCATION
36367940,137,546,ตลาดไทย-ลาว,LOCATION
36367940,137,569,วัดมณีโคตร,LOCATION
36367940,137,579,ศูนย์วัฒนธรรมเฉลิมราช,LOCATION
36367940,137,589,อำเภอโพนพิสัย,LOCATION
36367940,137,608,อำเภอโพนพิสัย,LOCATION
36367940,137,616,ศาลหลักเมือง,LOCATION
36367940,137,628,วัดหลวง,LOCATION
36367940,137,731,บขส.โพนพิสัย,LOCATION
36367940,137,735,โรงพยาบาลพิสัยเวช,LOCATION
36367940,137,790,โพนพิสัย,LOCATION
36367940,137,804,บึงกาฬ,LOCATION
36367940,137,886,วัดไทย,LOCATION
36367940,137,945,บขส.,LOCATION
36367940,137,969,หนองคาย,LOCATION
36367940,137,984,หนองคาย,LOCATION
36367940,137,1046,ศาลาแก้วกู่,LOCATION
36367940,137,1101,พระธาตุหล้าหนอง,LOCATION
36367940,137,1143,วัดโพธิ์ชัย,LOCATION
36367940,137,1163,ตลาดท่าเสด็จ,LOCATION
36367940,137,1256,ริมแม่น้ำโขง,LOCATION
36367940,137,1271,เมืองหนองคาย,LOCATION
36367940,137,1279,โพนพิสัย,LOCATION
36367940,137,1292,บขส.หนองคาย,LOCATION
36367940,137,1324,โพนพิสัย,LOCATION
36367940,137,1653,อัศวรรณ,LOCATION
36367940,137,1718,กรุงเทพ,LOCATION
36367940,137,1824,โพนพิสัย,LOCATION
36367940,137,1827,หนองคาย,LOCATION
36365299,139,11,เมืองเมอร์ไลอ้อน,LOCATION
36365299,139,39,สิงคโปร์,LOCATION
36365299,139,57,เมอร์ไลอ้อน,LOCATION
36365299,139,164,สนามบินดอนเมือง,LOCATION
36365299,139,167,สนามบินchangi,LOCATION
36365299,139,332,สนามบินchangi,LOCATION
36365299,139,453,ไทย,LOCATION
36365299,139,499,สิงคโปร์,LOCATION
36365299,139,801,สิงคโปร์,LOCATION
36299067,140,14,จังหวัดสกลนคร,LOCATION
36299067,140,69,จังหวัดสกลนคร,LOCATION
36323530,141,67,หาดบางแสน,LOCATION
36323530,141,71,พัทยา,LOCATION
36323530,141,73,หัวหิน,LOCATION
36323530,141,160,หาดริ้น,LOCATION
36205958,143,4,มาเลเซีย,LOCATION
36205958,143,7,สิงค์โปร์,LOCATION
36205958,143,24,เมืองไทย,LOCATION
36335341,144,8,หมู่เกาะสุรินทร์,LOCATION
36335341,144,138,อ่าวบอน,LOCATION
36335341,144,142,อ่าวช่องขาด,LOCATION
36335341,144,167,เกาะสต็อค,LOCATION
36335341,144,203,เกาะสต๊อด,LOCATION
36335341,144,210,อ่าวจาก,LOCATION
36335341,144,276,อ่าวสุเทพ,LOCATION
36335341,144,291,หมู่เกาะสุรินทร์,LOCATION
36335341,144,311,เกาะมังกร,LOCATION
36335341,144,321,พม่า,LOCATION
36335341,144,327,หมู่เกาะสุริทร์,LOCATION
36335341,144,487,อ่าวไทรเอน,LOCATION
36259846,145,6,กรุงเทพ,LOCATION
36259846,145,8,ปารีส,LOCATION
36259846,145,62,กรุงเทพ,LOCATION
36259846,145,65,แฟรงก์เฟิร์ต,LOCATION
36259846,145,257,มิวนิค,LOCATION
36259846,145,261,ไทย,LOCATION
36259846,145,300,มิวนิค,LOCATION
36300497,146,139,ป่าละอู,LOCATION
36300497,146,167,กรุงเทพ,LOCATION
36300497,146,171,ประจวบคีรีขันธ์,LOCATION
36300497,146,211,เชียงใหม่,LOCATION
36300497,146,225,น้ำตกหมันแดง,LOCATION
36300497,146,270,บ้านไร่ปรีดา,LOCATION
36300497,146,273,ป่าละอู,LOCATION
36300497,146,453,บ้านไร่ปรีดา,LOCATION
36300497,146,633,ป่าละอู,LOCATION
36366243,147,0,เกาะยาวน้อย,LOCATION
36366243,147,51,เกาะยาวน้อย,LOCATION
36366243,147,86,กรุงเทพฯ,LOCATION
36366243,147,90,ภูเก็ต,LOCATION
36366243,147,94,เกาะยาวน้อย,LOCATION
36366243,147,134,เกาะยาวน้อย,LOCATION
36366243,147,141,ภูเก็ต,LOCATION
36366243,147,158,เกาะไม้ท่อน,LOCATION
36366243,147,177,กรุงเทพ,LOCATION
36366243,147,185,กรุงเทพฯ,LOCATION
36366243,147,189,ภูเก็ต,LOCATION
36366243,147,193,เกาะยาวน้อย,LOCATION
36366243,147,208,ภูเก็ต,LOCATION
36366243,147,215,กรุงเทพ,LOCATION
36366243,147,223,ภูเก็ต,LOCATION
36366243,147,235,ท่าเรือบางโรง,LOCATION
36366243,147,254,ท่าเรือบางโรง,LOCATION
36366243,147,285,เกาะยาวน้อย,LOCATION
36366243,147,319,ท่าเรือบางโรง,LOCATION
36366243,147,328,ท่ามาเนาะ,LOCATION
36366243,147,333,เกาะยาวน้อย,LOCATION
36366243,147,1016,กระบี่,LOCATION
36366243,147,1022,ทับแขก,LOCATION
36366243,147,1238,เกาะยาวน้อย,LOCATION
36366243,147,1355,กระบี่,LOCATION
36366243,147,1414,เกาะยาวน้อย,LOCATION
36366243,147,1420,ภูเก็ต,LOCATION
36366243,147,1454,กระบี่,LOCATION
36366243,147,1479,เกาะไม้ท่อน,LOCATION
36366243,147,1504,เกาะยาวน้อย,LOCATION
36366243,147,1557,เกาะยาวน้อย,LOCATION
36265508,148,13,กรุงเทพ,LOCATION
36265508,148,22,กรุงเทพ,LOCATION
36353519,149,13,ลันเจีย ลอดจ์ อ.เชียงของ จ.เชียงราย,LOCATION
36353519,149,157,ลันเจีย ลอดจ์,LOCATION
36353519,149,187,หมู่บ้านกิ่วกาญจน์ อำเภอเชียงของ จังหวัดเชียงราย,LOCATION
36353519,149,434,หมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,502,สนามบินดอนเมือง,LOCATION
36353519,149,521,จ.เชียงราย,LOCATION
36353519,149,533,สนามบินแม่ฟ้าหลวง จ.เชียงราย,LOCATION
36353519,149,555,อ.เชียงของ,LOCATION
36353519,149,564,เมืองเชียงราย,LOCATION
36353519,149,569,อ.เชียงของ,LOCATION
36353519,149,594,หมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,610,เมืองเชียงราย,LOCATION
36353519,149,620,ลันเจีย ลอดจ์ (Lanjai Lodge),LOCATION
36353519,149,640,ลันเจีย ลอดจ์,LOCATION
36353519,149,673,ลันเจีย ลอดจ์,LOCATION
36353519,149,772,ลันเจีย ลอดจ์,LOCATION
36353519,149,804,ชุมชนหมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,822,อ.เชียงของ จ.เชียงราย,LOCATION
36353519,149,959,ประเทศลาว,LOCATION
36353519,149,963,แม่น้ำโขง,LOCATION
36353519,149,1577,ลันเจีย ลอดจ์,LOCATION
36353519,149,2310,โครงการปลูกป่าเฉลิมพระเกียรติ,LOCATION
36353519,149,2358,โครงการปลูกป่าเฉลิมพระเกียรติตามแนวพระราชดำริฯ,LOCATION
36353519,149,2439,อำเภอเชียงของ,LOCATION
36353519,149,2550,โครงการปลูกป่าเฉลิมพระเกียรติตามแนวพระราชดำริ,LOCATION
36353519,149,2729,โครงการปลูกป่าเฉลิมพระเกียรติฯ,LOCATION
36353519,149,2753,Teacher Organic Farm,LOCATION
36353519,149,2773,เมืองไทย,LOCATION
36353519,149,2777,อำเภอเชียงแสน,LOCATION
36353519,149,3185,Teacher Organic Farm,LOCATION
36353519,149,3280,Teacher Organic Farm,LOCATION
36353519,149,3299,เชียงแสน,LOCATION
36353519,149,3301,เชียงของ,LOCATION
36353519,149,3341,ลันเจีย ลอดจ์,LOCATION
36353519,149,3513,ลันเจีย ลอดจ์,LOCATION
36353519,149,3524,หมู่บ้านกิ่วกาญจน์,LOCATION
36353519,149,3713,ลันเจีย ลอดจ์,LOCATION
36353519,149,3914,ลันเจีย ลอดจ์,LOCATION
36353519,149,4192,หมู่บ้านม้งและลาหู่,LOCATION
36353519,149,4218,หมู่บ้านม้งและลาหู่,LOCATION
36353519,149,4273,ลันเจีย ลอดจ์ ,LOCATION
36353519,149,4471,บ้านของชาวม้ง,LOCATION
36353519,149,4478,บ้านของชาวลาหู่,LOCATION
36353519,149,4491,บ้านของชาวม้ง,LOCATION
36353519,149,4545,บ้านของชาวลาหู่,LOCATION
36353519,149,5149,ลาว,LOCATION
36353519,149,5153,แม่น้ำโขง,LOCATION
36353519,149,5618,สามเหลี่ยมทองคำ,LOCATION
36353519,149,5634,ริมโขง,LOCATION
36353519,149,5640,สามเหลี่ยมทองคำ,LOCATION
36353519,149,5653,ไทย(จังหวัดเชียงราย),LOCATION
36353519,149,5659,ลาว(แขวงบ่อแก้ว),LOCATION
36353519,149,5668,พม่า(ท่าขี้เหล็ก รัฐฉาน),LOCATION
36353519,149,5691,ไทย,LOCATION
36353519,149,5693,ลาว,LOCATION
36353519,149,5712,แม่น้ำโขง,LOCATION
36353519,149,5721,พระพุทธนวล้านตื้อ,LOCATION
36353519,149,5759,สามเหลี่ยมทองคำ,LOCATION
36353519,149,5798,แม่น้ำโขง,LOCATION
36353519,149,5843,ไทย,LOCATION
36353519,149,5845,ลาว,LOCATION
36353519,149,5849,พม่า,LOCATION
36353519,149,5891,พระพุทธนวล้านตื้อ,LOCATION
36353519,149,5917,แม่น้ำโขง,LOCATION
36353519,149,5989,บ้านดอยดินแดง,LOCATION
36353519,149,5996,เมืองเชียงราย,LOCATION
36353519,149,6011,บ้านดอยดินแดง,LOCATION
36353519,149,6079,เกาะคิวชู ประเทศญี่ปุ่น,LOCATION
36353519,149,6097,เชียงราย,LOCATION
36353519,149,6101,บ้านดอยดินแดง,LOCATION
36353519,149,6114,บ้านดอยดินแดง,LOCATION
36353519,149,6180,บ้านดอยดินแดง,LOCATION
36353519,149,6255,บ้านดอยดินแดง,LOCATION
36353519,149,6574,บ้านดอยดินแดง,LOCATION
36353519,149,6603,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,6615,เมืองเชียงราย,LOCATION
36353519,149,6631,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,6644,สวรรค์บนดิน,LOCATION
36353519,149,6843,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,6865,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,7531,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
36353519,149,7541,สนามบินเชียงราย,LOCATION
36353519,149,7548,กทม.,LOCATION
36353519,149,7570,เชียงราย,LOCATION
36353519,149,7581,กทม.,LOCATION
36289939,151,11,เจียงใหม่,LOCATION
36289939,151,41,หมู่บ้านรักไทย จ.แม่ฮ่องสอน,LOCATION
36289939,151,88,เขื่อนแม่งัด,LOCATION
36289939,151,182,หัวลำโพง,LOCATION
36289939,151,444,แม่กำปอง,LOCATION
36289939,151,455,เขื่อนแม่งัด,LOCATION
36289939,151,459,อ.แม่แตง,LOCATION
36289939,151,485,แม่ฮ่องสอน,LOCATION
36289939,151,546,ปางอุ๋ง,LOCATION
36289939,151,548,ปางอุ๋ง,LOCATION
36289939,151,577,หมู่บ้านรักไทย,LOCATION
36289939,151,613,หมู่บ้านรักไทย,LOCATION
36289939,151,727,ญี่ปุ่น,LOCATION
36289939,151,734,หุบเขา Kurobe,LOCATION
36289939,151,762,Arashiyama (Kyoto),LOCATION
36169848,152,26,ศูนย์การประชุมแห่งชาติสิริกิติ์,LOCATION
36249889,153,250,ตลาดสายหยุด,LOCATION
36249889,153,315,ตลาดสายหยุด,LOCATION
36249889,153,365,ปางอุ๋ง,LOCATION
36249889,153,624,ปางอุ๋ง,LOCATION
36249889,153,679,ปางอุ๋ง,LOCATION
36235573,154,9,หนองคาย,LOCATION
36235573,154,26,หนองคาย,LOCATION
36235573,154,45,หนองคาย,LOCATION
36235573,154,62,ลำโขง,LOCATION
36235573,154,90,แม่น้ำโขง,LOCATION
36235573,154,138,แม่น้ำโขง,LOCATION
36235573,154,164,อ.สังคม,LOCATION
36235573,154,182,ภูห้วยอิสัน,LOCATION
36235573,154,187,ภูผาดัก,LOCATION
36235573,154,190,ภูหนอง,LOCATION
36235573,154,220,skywalk วัดผาตากเสื้อ,LOCATION
36235573,154,235,แม่น้ำโขง,LOCATION
36235573,154,247,จุดชมวิววัดผาตากเสื้อ,LOCATION
36235573,154,294,อำเภอสังคม จังหวัดหนองคาย,LOCATION
36235573,154,343,พระธาตุบังพวน,LOCATION
36235573,154,394,ไทย,LOCATION
36235573,154,396,ลาว,LOCATION
36235573,154,418,พระธาตุหล้าหนอง,LOCATION
36235573,154,423,พระธาตุกลางน้ำ,LOCATION
36235573,154,434,พระธาตุบังพวน,LOCATION
36235573,154,447,แม่น้ำโขง,LOCATION
36235573,154,503,แม่น้ำโขง,LOCATION
36235573,154,583,จังหวัดหนองคาย,LOCATION
36235573,154,606,ไทย,LOCATION
36235573,154,608,ลาว,LOCATION
36235573,154,648,เมืองหนองคาย,LOCATION
36235573,154,666,หนองคาย,LOCATION
36235573,154,714,เมืองหนองคาย,LOCATION
36235573,154,743,บริเวณลานหน้าอนุสาวรีย์ปราบฮ่อ,LOCATION
36235573,154,756,หนองคาย,LOCATION
36235573,154,770,หนองคาย,LOCATION
36235573,154,772,หนองคาย,LOCATION
36235573,154,801,วัดโพธิ์ชัย,LOCATION
36235573,154,961,ศาลาสรงน้ำ,LOCATION
36235573,154,1054,ลานน้ำพุพญานาค,LOCATION
36235573,154,1059,อนุสาวรีย์ปราบฮ่อ,LOCATION
36235573,154,1068,หนองคาย,LOCATION
36235573,154,1100,อำเภอเมืองหนองคาย,LOCATION
36235573,154,1125,วัดมณีโคตร อ.โพนพิสัย,LOCATION
36235573,154,1146,อ.โพนพิสัย,LOCATION
36235573,154,1156,วัดมณีโคตร,LOCATION
36235573,154,1280,กรุงเทพฯ,LOCATION
36235573,154,1323,วัดมณีโคตร อำเภอโพนพิสัย,LOCATION
36235573,154,1340,วัดมณีโคตร,LOCATION
36235573,154,1379,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
36235573,154,1419,เมืองหนองคาย,LOCATION
36235573,154,1462,ถนนมีชัย,LOCATION
36235573,154,1467,วัดศรีเมือง,LOCATION
36235573,154,1472,วัดศรีคุณเมือง,LOCATION
36235573,154,1535,หนองคาย,LOCATION
36235573,154,1539,จวนผู้ว่าราชการจังหวัด ( หลังเก่า ),LOCATION
36235573,154,1551,จวนข้าหลวงประจำจังหวัดหนองคาย,LOCATION
36235573,154,1594,ถนนคนเดินจังหวัดหนองคาย,LOCATION
36235573,154,1605,หนองคาย,LOCATION
36235573,154,1636,หนองคาย,LOCATION
36235573,154,1713,แพพันไร่,LOCATION
36235573,154,1719,แพหนองคอน,LOCATION
36235573,154,1725,อ.รัตนวาปี,LOCATION
36235573,154,1734,หนองคอน,LOCATION
36235573,154,1742,อำเภอรัตนวาปี,LOCATION
36235573,154,1767,ประเทศลาว,LOCATION
36235573,154,1811,อำเภอรัตนวาปี จังหวัดหนองคาย,LOCATION
36235573,154,1892,วัดโพธิ์ชัย,LOCATION
36235573,154,1923,วัดโพธิ์ชัย,LOCATION
36235573,154,1978,อ.ท่าบ่อ,LOCATION
36235573,154,1982,อ.ศรีเชียงใหม่,LOCATION
36235573,154,1991,อ.สังคม,LOCATION
36235573,154,2003,น้ำตกธารทอง,LOCATION
36235573,154,2008,อ.สังคม,LOCATION
36235573,154,2024,แม่น้ำโขง,LOCATION
36235573,154,2035,น้ำตกธารทิพย์,LOCATION
36235573,154,2044,อ.สังคม,LOCATION
36235573,154,2062,น้ำตกวังน้ำมอก,LOCATION
36235573,154,2074,อ.ศรีเชียงใหม่,LOCATION
36235573,154,2081,วัดหินหมากเป้ง,LOCATION
36235573,154,2096,โฮมสเตย์วังน้ำมอก,LOCATION
36235573,154,2148,เมืองหนองคาย,LOCATION
36235573,154,2189,วัดหินหมากเป้ง อ.ศรีเชียงใหม่,LOCATION
36235573,154,2240,วัดอรัญบรรพต อ.ศรีเชียงใหม่,LOCATION
36235573,154,2308,วัดโพธิ์ชัย อ.เมือง,LOCATION
36235573,154,2318,วัดมณีโคตร อ.โพนพิสัย,LOCATION
36235573,154,2331,วัดหลวงพิสัยเจติยาราม อ.โพนพิสัย,LOCATION
36235573,154,2346,วัดยอดแก้ว อ.เมือง,LOCATION
36235573,154,2357,วัดประดิษฐ์ธรรมคุณ อ.เมือง,LOCATION
36235573,154,2368,วัดศรีคุณเมือง อ.เมือง,LOCATION
36235573,154,2380,วัดศรีษะเกษ อ.เมือง,LOCATION
36235573,154,2390,วัดกุมภประดิษฐ์ อ.ท่าบ่อ,LOCATION
36235573,154,2403,วัดท่าคกเรือ อ.ท่าบ่อ,LOCATION
36235573,154,2414,ศาลาแก้วกู่,LOCATION
36235573,154,2482,หนองคาย,LOCATION
36235573,154,2486,ศาลหลักเมืองหนองคาย,LOCATION
36235573,154,2528,ศาลากลางจังหวัดหนองคาย,LOCATION
36235573,154,2534,พระธาตุบังพวนจำลอง,LOCATION
36235573,154,2556,สะพานมิตรภาพ ไทย-ลาว,LOCATION
36235573,154,2571,จังหวัดหนองคาย,LOCATION
36235573,154,2574,นครหลวงเวียงจันทน์,LOCATION
36235573,154,2602,ประเทศไทย,LOCATION
