Thread,Index,Word,Label
137,788,โพนพิสัย,LOCATION
137,1141,วัดโพธิ์ชัย,LOCATION
137,1161,ตลาดท่าเสด็จ,LOCATION
137,1277,โพนพิสัย,LOCATION
137,1651,อัศวรรณ,LOCATION
140,14,จังหวัดสกลนคร,LOCATION
141,67,หาดบางแสน พัทยา หัวหิน,LOCATION
141,160,หาดริ้น,LOCATION
144,138,อ่าวบอน,LOCATION
144,142,อ่าวช่องขาด,LOCATION
144,167,เกาะสต็อค,LOCATION
144,203,เกาะสต๊อด,LOCATION
144,276,อ่าวสุเทพ,LOCATION
144,291,หมู่เกาะสุรินทร์,LOCATION
144,311,เกาะมังกร,LOCATION
144,327,หมู่เกาะสุริทร์,LOCATION
144,487,อ่าวไทรเอน,LOCATION
145,257,มิวนิค,LOCATION
145,300,มิวนิค,LOCATION
146,139,ป่าละอู,LOCATION
146,270,บ้านไร่ปรีดา ป่าละอู,LOCATION
146,633,ป่าละอู,LOCATION
147,0,เกาะยาวน้อย,LOCATION
147,51,เกาะยาวน้อย,LOCATION
147,94,เกาะยาวน้อย,LOCATION
147,134,เกาะยาวน้อย,LOCATION
147,158,เกาะไม้ท่อน,LOCATION
147,193,เกาะยาวน้อย,LOCATION
147,235,ท่าเรือบางโรง,LOCATION
147,254,ท่าเรือบางโรง,LOCATION
147,285,เกาะยาวน้อย,LOCATION
147,319,ท่าเรือบางโรง,LOCATION
147,328,ท่ามาเนาะ,LOCATION
147,333,เกาะยาวน้อย,LOCATION
147,1022,ทับแขก,LOCATION
147,1238,เกาะยาวน้อย,LOCATION
147,1414,เกาะยาวน้อย,LOCATION
147,1479,เกาะไม้ท่อน,LOCATION
147,1504,เกาะยาวน้อย,LOCATION
147,1557,เกาะยาวน้อย,LOCATION
149,13,ลันเจีย ลอดจ์ อ.เชียงของ จ.เชียงราย,LOCATION
149,157,ลันเจีย ลอดจ์,LOCATION
149,187,หมู่บ้านกิ่วกาญจน์ อำเภอเชียงของ จังหวัดเชียงราย,LOCATION
149,434,หมู่บ้านกิ่วกาญจน์,LOCATION
149,521,จ.เชียงราย,LOCATION
149,533,สนามบินแม่ฟ้าหลวง จ.เชียงราย,LOCATION
149,593,หมู่บ้านกิ่วกาญจน์,LOCATION
149,618,ลันเจีย ลอดจ์ (Lanjai Lodge),LOCATION
149,638,ลันเจีย ลอดจ์,LOCATION
149,671,ลันเจีย ลอดจ์,LOCATION
149,770,ลันเจีย ลอดจ์,LOCATION
149,802,ชุมชนหมู่บ้านกิ่วกาญจน์,LOCATION
149,820,อ.เชียงของ จ.เชียงราย,LOCATION
149,1575,ลันเจีย ลอดจ์,LOCATION
149,2308,โครงการปลูกป่าเฉลิมพระเกียรติ,LOCATION
149,2356,โครงการปลูกป่าเฉลิมพระเกียรติตามแนวพระราชดำริฯ,LOCATION
149,2437,อำเภอเชียงของ,LOCATION
149,2548,โครงการปลูกป่าเฉลิมพระเกียรติตามแนวพระราชดำริ,LOCATION
149,2727,โครงการปลูกป่าเฉลิมพระเกียรติฯ,LOCATION
149,2751,Teacher Organic Farm,LOCATION
149,3183,Teacher Organic Farm,LOCATION
149,3278,Teacher Organic Farm,LOCATION
149,3339,ลันเจีย ลอดจ์,LOCATION
149,3511,ลันเจีย ลอดจ์,LOCATION
149,3522,หมู่บ้านกิ่วกาญจน์,LOCATION
149,3711,ลันเจีย ลอดจ์,LOCATION
149,4190,หมู่บ้านม้ง,LOCATION
149,4216,หมู่บ้านม้ง,LOCATION
149,4271,ลันเจีย ลอดจ์,LOCATION
149,5616,สามเหลี่ยมทองคำ,LOCATION
149,5638,สามเหลี่ยมทองคำ,LOCATION
149,5653,จังหวัดเชียงราย) ลาว(แขวงบ่อแก้ว,LOCATION
149,5668,ท่าขี้เหล็ก รัฐฉาน),LOCATION
149,5719,พระพุทธนวล้านตื้อ,LOCATION
149,5757,สามเหลี่ยมทองคำ,LOCATION
149,5888,พระพุทธนวล้านตื้อ,LOCATION
149,5914,แม่น้ำโขง,LOCATION
149,5986,บ้านดอยดินแดง,LOCATION
149,6007,บ้านดอยดินแดง,LOCATION
149,6075,เกาะคิวชู,LOCATION
149,6109,บ้านดอยดินแดง,LOCATION
149,6176,ดอยดินแดง,LOCATION
149,6250,บ้านดอยดินแดง,LOCATION
149,6569,บ้านดอยดินแดง,LOCATION
149,6598,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
149,6625,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
149,6837,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
149,6859,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
149,7525,สวรรค์บนดิน ฟาร์มสเตย์,LOCATION
151,41,หมู่บ้านรักไทย จ.แม่ฮ่องสอน,LOCATION
151,88,เขื่อนแม่งัด,LOCATION
151,182,หัวลำโพง,LOCATION
151,444,แม่กำปอง,LOCATION
151,455,เขื่อนแม่งัด อ.แม่แตง,LOCATION
151,503,หมู่บ้านรักไทย จ.แม่ฮ่องสอน,LOCATION
151,734,หุบเขา Kurobe,LOCATION
153,315,ตลาดสายหยุด,LOCATION
154,138,แม่น้ำโขง,LOCATION
154,164,อ.สังคม,LOCATION
154,182,ภูห้วยอิสัน,LOCATION
154,187,ภูผาดัก,LOCATION
154,190,ภูหนอง,LOCATION
154,220,skywalk วัดผาตากเสื้อ,LOCATION
154,246,จุดชมวิววัดผาตากเสื้อ,LOCATION
154,293,อำเภอสังคม จังหวัดหนองคาย,LOCATION
154,446,แม่น้ำโขง,LOCATION
154,502,แม่น้ำโขง,LOCATION
154,601,ประเทศสยาม,LOCATION
154,1053,ลานน้ำพุพญานาค,LOCATION
154,1124,วัดมณีโคตร อ.โพนพิสัย,LOCATION
154,1145,อ.โพนพิสัย,LOCATION
154,1155,วัดมณีโคตร,LOCATION
154,1248,พระแสน,LOCATION
154,1322,วัดมณีโคตร อำเภอโพนพิสัย,LOCATION
154,1339,วัดมณีโคตร,LOCATION
154,1378,อำเภอโพนพิสัย จังหวัดหนองคาย,LOCATION
154,1466,วัดศรีเมือง,LOCATION
154,1471,วัดศรีคุณเมือง,LOCATION
154,1538,จวนผู้ว่าราชการจังหวัด ( หลังเก่า ),LOCATION
154,1593,ถนนคนเดินจังหวัดหนองคาย,LOCATION
154,1718,แพหนองคอน,LOCATION
154,1724,อ.รัตนวาปี,LOCATION
154,1733,หนองคอน,LOCATION
154,1741,อำเภอรัตนวาปี,LOCATION
154,1810,อำเภอรัตนวาปี จังหวัดหนองคาย,LOCATION
154,1976,อ.ท่าบ่อ อ.ศรีเชียงใหม่,LOCATION
154,1989,อ.สังคม,LOCATION
154,2001,น้ำตกธารทอง,LOCATION
154,2006,อ.สังคม,LOCATION
154,2033,น้ำตกธารทิพย์,LOCATION
154,2042,อ.สังคม,LOCATION
154,2060,น้ำตกวังน้ำมอก,LOCATION
154,2072,อ.ศรีเชียงใหม่,LOCATION
154,2187,วัดหินหมากเป้ง อ.ศรีเชียงใหม่,LOCATION
154,2238,วัดอรัญบรรพต อ.ศรีเชียงใหม่,LOCATION
154,2306,วัดโพธิ์ชัย,LOCATION
154,2316,วัดมณีโคตร อ.โพนพิสัย,LOCATION
154,2336,อ.โพนพิสัย,LOCATION
154,2344,วัดยอดแก้ว,LOCATION
154,2366,วัดศรีคุณเมือง,LOCATION
154,2388,วัดกุมภประดิษฐ์ อ.ท่าบ่อ,LOCATION
154,2401,วัดท่าคกเรือ อ.ท่าบ่อ,LOCATION
154,2526,ศาลากลางจังหวัดหนองคาย,LOCATION
154,2620,ประเทศลาวนครหลวงเวียงจันทน์,LOCATION
154,2649,วัดพระแก้ว,LOCATION
154,2714,วัดเชียงคำ พระธายุหมากโม,LOCATION
154,2850,อ.สังคม จ.หนองคาย,LOCATION
154,2861,อ.บึงโขงหลง จ.บึงกาฬผู้เฒ่าผู้แก่,LOCATION
154,2910,อ.โพนพิสัย,LOCATION
154,2920,อบต.โพนพิสัย,LOCATION
154,2924,หนองกุ้ง,LOCATION
154,2935,อ.รัตนวาปี,LOCATION
154,2945,บ้านท่าม่วง,LOCATION
154,2957,อ.สังคม,LOCATION
154,2967,อ.ศรีเชียงใหม่,LOCATION
154,2973,วัดหินหมากเป้ง,LOCATION
154,3222,ท่าเสด็จ,LOCATION
154,3231,ลานริมแม่น้ำโขง,LOCATION
154,3249,สะพานมิตรภาพไทย-ลาว,LOCATION
154,3358,อำเภอสังคม,LOCATION
154,3375,พันโขดแสนไคร้,LOCATION
154,3393,เกาะ แก่ง หาดทราย,LOCATION
154,3441,อำเภอสังคมอำเภอ,LOCATION
154,3489,ถ้ำเพียงดิน,LOCATION
154,3501,วัดวัดถ้ำเพียงดิน,LOCATION
154,3507,วัดถ้ำศรีมงคล,LOCATION
154,3515,บ้านดงต้อง ต.ผาตั้ง อ.สังคม,LOCATION
154,3565,คำชะโนด,LOCATION
154,3596,ถ้ำเพียงดิน,LOCATION
154,3613,skywalk วัดผาตากเสื้อ,LOCATION
154,3630,แม่น่ำโขง,LOCATION
154,3667,skywalk วัดผาตากเสื้อ,LOCATION
154,3695,จุดชมวิวยอดภูห้วยอีสัน,LOCATION
158,8,หัวหิน,LOCATION
160,179,เขื่อนป่าสักชลสิทธิ์,LOCATION
160,319,ห้าง Centralพิษณุโลก,LOCATION
160,774,แม่นํ้าน่าน,LOCATION
160,857,วัดพระศรีรัตนมหาธาตุวรมหาวิหาร,LOCATION
160,915,แม่นํ้าน่าน,LOCATION
161,8,เกาะสมุย,LOCATION
161,40,เกาะสมุย,LOCATION
161,102,เกาะสมุย,LOCATION
164,742,คุ้งกระเบน,LOCATION
164,748,สะพานตากสินมหาราช,LOCATION
164,793,คุ้งกะเบน,LOCATION
164,864,คุ้งกะเบน,LOCATION
164,1425,เนินนางพญา,LOCATION
165,74,เอเชียทีค,LOCATION
168,130,เกาะสิมิลัน จังหวัดพังงา,LOCATION
168,136,หมู่เกาะสิมิลัน,LOCATION
168,214,หมู่เกาะสิมิลัน,LOCATION
168,276,อ่าวมาหยา จังหวัดกระบี่,LOCATION
168,284,อ่าวมาหยา,LOCATION
168,291,เกาะพีพีเล,LOCATION
168,315,อ่าวมาหยา,LOCATION
168,381,เกาะพีพี,LOCATION
168,393,ทะเลแหวก,LOCATION
168,396,อ่าวมาหยา,LOCATION
168,401,เกาะพีพี,LOCATION
168,407,เกาะนางยวน จังหวัดสุราษฎร์ธานี,LOCATION
168,414,เกาะนางยวน,LOCATION
168,444,เกาะนางยวน,LOCATION
168,466,เกาะนางยวน,LOCATION
168,499,เกาะนางยวน,LOCATION
168,503,เกาะมาตรา,LOCATION
168,508,เกาะนางยวน,LOCATION
168,521,เกาะเต่า,LOCATION
168,524,หาดไร่,LOCATION
168,532,หาดไร่,LOCATION
168,556,หาดไร่,LOCATION
168,641,เกาะกูด จังหวัดตราด,LOCATION
168,684,เกาะกูด,LOCATION
168,703,เกาะกูด,LOCATION
168,734,เกาะกูด,LOCATION
168,739,เกาะหลีเป๊ะ จังหวัดสตูล,LOCATION
168,746,เกาะหลีเป๊ะ,LOCATION
168,755,จังหวัดสตูล,LOCATION
168,816,หลีเป๊ะ,LOCATION
168,839,หลีเป๊ะ,LOCATION
168,887,หลีเป๊ะ,LOCATION
168,890,เกาะราชา จังหวัดภูเก็ต,LOCATION
168,896,เกาะราชา,LOCATION
168,934,เกาะราชา,LOCATION
168,953,เกาะเฮ,LOCATION
168,958,เกาะราชา,LOCATION
168,968,เกาะมุก จังหวัดตรัง,LOCATION
168,976,เกาะมุก,LOCATION
168,984,ถ้ำมรกต,LOCATION
168,1011,เกาะมุก,LOCATION
168,1014,ถ้ำมรกต,LOCATION
168,1017,เกาะกระดาน,LOCATION
168,1020,เกาะเชือก,LOCATION
168,1023,เกาะม้า,LOCATION
168,1029,หาดปากเมง,LOCATION
168,1047,เกาะมุก,LOCATION
168,1069,เกาะเสม็ด จังหวัดระยอง,LOCATION
168,1080,จังหวัดระยอง,LOCATION
168,1138,เกาะล้าน,LOCATION
168,1165,เกาะแสมสาร จังหวัดชลบุรี,LOCATION
168,1171,เกาะแสมสาร,LOCATION
168,1244,เกาะขาม,LOCATION
168,1249,เกาะแสมสาร,LOCATION
171,131,หัวลำโพง,LOCATION
172,111,Night Safari,LOCATION
172,534,หัวหิน,LOCATION
172,544,ชะอำ,LOCATION
172,578,กุยบุรี,LOCATION
172,636,Central World,LOCATION
172,698,Central Embassy,LOCATION
172,770,Bar  โครงการนวมินทร์ ซิตี้ อเวนิว,LOCATION
172,1184,ดอยเชียงใหม่,LOCATION
172,1328,สถานีหัวลำโพง,LOCATION
172,1369,หัวลำโพง,LOCATION
172,1738,หัวลำโพง,LOCATION
172,2125,หัวลำโพง,LOCATION
172,2147,หัวลำโพง,LOCATION
173,0,อ.เมือง จ.น่าน,LOCATION
173,427,อ.เมือง จ.น่าน,LOCATION
175,29,แห่ช้างบวชนาคไทยพวน ต.หาดเสี้ยว อ. ศรีสัชนาลัย จ.สุโขทัย,LOCATION
176,8,เขื่อนเชี่ยวหลาน,LOCATION
176,169,เชี่ยวหลาน,LOCATION
176,189,คีรีวาริน,LOCATION
176,364,เขาสามเกลอ,LOCATION
177,32,จังหวัดสกลนคร,LOCATION
177,216,อำเภอ พรรณานิคม,LOCATION
177,250,อำเภอ พรรณานิคม,LOCATION
177,337,วัด ป่าอุดมสมพร,LOCATION
177,474,วัดป่าสุทธาวาส,LOCATION
177,573,วัดพระธาตุเชิงชุม,LOCATION
177,1125,พิพิธภัณฑ์ภูพาน,LOCATION
177,1141,จังหวัดสกลนคร,LOCATION
177,1213,ภูพาน,LOCATION
178,58,จ.นครพนม,LOCATION
178,263,สวนจตุจัตร,LOCATION
178,1067,สะพานมิตรภาพไทยลาวที่3,LOCATION
178,1267,อ.ธาตุพนม,LOCATION
178,1374,สะพานมิตรภาพไทยลาวที่3,LOCATION
178,1406,อ.ธาตุพนม,LOCATION
178,1442,อ.ธาตุพนม,LOCATION
178,1459,วัดพระธาตุพนมวรวิหาร,LOCATION
178,1517,อ.เรณู,LOCATION
178,1523,อ.ธาตุพนม,LOCATION
178,1563,บ้านเรณูนคร,LOCATION
178,1577,พระธาตูพนม,LOCATION
178,1697,ตลาดอินโดจีน,LOCATION
178,2155,พญาศรีสัตตนาค,LOCATION
178,2192,ถนนคนเดิน,LOCATION
178,2353,พญาศรีสัตตนาค,LOCATION
178,2733,วัดมหาธาตุ,LOCATION
180,103,หัวหิน,LOCATION
180,975,เกาะภูเก็ต,LOCATION
180,1014,หาดกมลา,LOCATION
180,1220,เมืองเก่าภูเก็ต,LOCATION
180,1865,ถ.เทพกระษัตรี,LOCATION
180,1870,สี่แยกตั้วโพ้,LOCATION
182,21,ห้างเกตเวย์เอกมัย,LOCATION
182,592,ตึกเวิลด์ไฟแนนเชียลที่เซี้ยงไฮ้,LOCATION
182,730,หัวลำโพง,LOCATION
182,1061,ห้างเกตเวย์ เอกมัย,LOCATION
182,1068,BTSเอกมัย,LOCATION
185,20,จังหวัดเชียงใหม่,LOCATION
185,29,ดอยอินทนนท์,LOCATION
185,32,ดอยอ่างขาง,LOCATION
186,0,ภูลังกา,LOCATION
186,103,ภูลังกา,LOCATION
186,113,ภูลังกา,LOCATION
186,190,ดอยภูลังกา,LOCATION
186,244,ดอยภูลังกา,LOCATION
186,307,ภูลังกา,LOCATION
186,369,ดอยภูลังกา,LOCATION
186,471,ภูกระดึง,LOCATION
186,515,ภูลังกา,LOCATION
186,524,ภูลังกา,LOCATION
186,552,ภูลังกา,LOCATION
186,575,ดอยภูนม,LOCATION
186,616,ภูลังกา,LOCATION
186,638,ภูลังกา,LOCATION
186,658,แท่นเทวดา,LOCATION
186,681,ภูลังกา,LOCATION
186,693,สวรรค์บนดิน,LOCATION
186,726,ดอยหัวลิง,LOCATION
187,48,Mountain Camp 3199,LOCATION
187,139,เขาชนไก่,LOCATION
187,145,เขาชนไก่,LOCATION
187,624,ช.ชรา,LOCATION
187,630,เขื่อนศรีนครินทร์ แคมป์ช้างทวีชัย,LOCATION
187,657,สะพานแม่น้ำแคว,LOCATION
187,691,ลาดหญ้า,LOCATION
187,732,สายใต้เก่า(ปิ่นเกล้า),LOCATION
187,817,สายใต้เก่า,LOCATION
187,872,ลาดหญ้า,LOCATION
187,940,สถานีขนส่งสายใต้,LOCATION
187,1030,เขื่อนศรีนครินทร์,LOCATION
187,1037,ตำบลลาดหญ้า,LOCATION
187,1069,สถานีบางกอกน้อย,LOCATION
187,1161,ลาดหญ้า,LOCATION
187,1204,สถานีขนส่ง จ.,LOCATION
187,1217,ลาดหญ้า,LOCATION
187,1356,เขาชนไก่,LOCATION
187,1364,เขาชนไก่,LOCATION
192,13,บ้านไร่ไออรุณ,LOCATION
192,71,เกาะพยาม,LOCATION
192,183,วัดบ้านหงาว,LOCATION
192,189,ภูเขาหญ้า,LOCATION
192,194,วัชรีของฝาก,LOCATION
192,199,ก้อง วัลเลย์,LOCATION
192,207,น้ำตกปุญญบาล,LOCATION
192,220,รักษะวาริน,LOCATION
192,256,กะเปอร์,LOCATION
192,293,พระราชวังรัตนรังสรรค์,LOCATION
192,306,วัดหาดส้มแป้น,LOCATION
192,313,รักษะวาริน,LOCATION
192,386,กะเปอร์,LOCATION
192,462,ก้องวัลเลย์,LOCATION
192,503,เกาะสีชัง,LOCATION
192,757,ทีลอซู,LOCATION
192,913,กะเปอร์,LOCATION
192,1456,วัดบ้านหงาว,LOCATION
192,1489,น้ำตกหงาว,LOCATION
192,1644,ภูเขาหญ้า,LOCATION
192,1670,ร้านวัชรี,LOCATION
192,1759,น้ำตกหงาว,LOCATION
192,1811,อ.กระบุรี,LOCATION
192,1840,อ. กระบุรี,LOCATION
192,2132,สวนลุมฯ,LOCATION
192,2441,น้ำตกปุญญบาล,LOCATION
192,2723,รักษะวาริน,LOCATION
192,2928,Siam Hot Spa,LOCATION
192,3072,บ่อที่รักษะวาริน,LOCATION
192,3183,ที่รักษะวาริน,LOCATION
193,633,Sense a Rosewood Spa,LOCATION
193,646,Oasis Spa,LOCATION
193,655,Lets Relax,LOCATION
193,662,Stretch me by Lets Relax,LOCATION
193,678,Spa Cenvaree,LOCATION
193,693,Panpuri Wellness,LOCATION
194,581,ขอนเเก่น,LOCATION
196,464,อำเภอดำเนินสะดวก จังหวัดราชบุรี,LOCATION
196,496,อำเภอบ้านแพ้ว,LOCATION
196,1518,บ้านสวนนายตั้ม,LOCATION
197,505,ท่าอากาศยานนานาชาติภูเก็ต,LOCATION
197,684,วงเวียนหอนาฬิกา),LOCATION
197,1421,Phuket Baba Museum,LOCATION
197,1469,เกาะภูเก็ต,LOCATION
198,9,จังหวัดชัยนาท,LOCATION
198,170,วัดไกลกังวล,LOCATION
198,175,เขาสารพัดดีศรีเจริญธรรม,LOCATION
198,185,วัดมหาธาตุ,LOCATION
198,222,เขื่อนเจ้าพระยา,LOCATION
198,235,วัดสรรพยา,LOCATION
198,264,ตลาดกรีนดี,LOCATION
198,269,ตลาดเก่าโรงพักสรรพยา Night Market,LOCATION
198,286,วัดธรรมามูลวรวิหาร,LOCATION
198,308,ชุมชนตลาดเก่าคุ้งสำเภา,LOCATION
198,321,วัดไกลกังวล,LOCATION
198,331,เขาสารพัดศรีเจริญธรรม,LOCATION
198,407,วัดมหาธาตุ,LOCATION
198,440,วัดมหาธาตุ,LOCATION
198,630,เขื่อนเจ้าพระยา,LOCATION
198,650,คุ้งบางกระเบียน หมู่ที่ 4 ตำบลบางหลวง อำเภอสรรพยา จังหวัดชัยนาท,LOCATION
198,670,เขื่อนเจ้าพระยา,LOCATION
198,738,วัดสรรพยา,LOCATION
198,749,อำเภอสรรพยา,LOCATION
198,1006,ตลาดกรีนดีไนท์มาร์เก็ต,LOCATION
198,1014,ตลาดโรงพักเก่าสรรพยา,LOCATION
198,1025,อำเภอสรรพยา,LOCATION
198,1113,โรงพักเก่าสรรพยา,LOCATION
198,1132,วัดธรรมามูลวรวิหาร,LOCATION
198,1139,เชิงเขาธรรมามูลริมฝั่งแม่น้ำเจ้าพระยา,LOCATION
198,1178,เมืองสรรคบุรี,LOCATION
198,1302,ชุมชนตลาดเก่าคุ้งสำเภา,LOCATION
198,1311,ตลาดเก่าคุ้งสำเภา,LOCATION
199,101,เกาะหลีเป๊ะ จ.สตูล,LOCATION
199,174,เกาะหลีเป๊ะ,LOCATION
199,209,เกาะร้านเป็ด,LOCATION
199,215,เกาะร้านไก่ จ.ชุมพร,LOCATION
199,346,อ่าวแสมสาร จ.ชลบุรี,LOCATION
199,377,อ่าวแสมสาร,LOCATION
199,419,หมู่เกาะสุรินทร์ จ.พังงา,LOCATION
199,478,เกาะหมาก จ.ตราดnnnnnสวรรค์ทะเลตะวันออก,LOCATION
199,591,หมู่เกาะสิมิลัน จ.พังงา,LOCATION
199,641,เกาะรอก จ.กระบี่,LOCATION
199,668,เกาะรอก,LOCATION
199,690,เกาะรอกนอก,LOCATION
199,712,หมู่เกาะรอก,LOCATION
199,764,เกาะเต่า จ.สุราษฎร์ธานี,LOCATION
199,841,เกาะไม้ท่อน จ.ภูเก็ต,LOCATION
199,951,เกาะไม้ท่อน,LOCATION
199,985,เกาะกูด จ.ตราดnnnnnnnหาดสวย,LOCATION
199,1079,เกาะพะงัน จ.สุราษฎร์ธานีnnnnnnเกาะพะงัน,LOCATION
199,1192,เกาะพะงัน,LOCATION
199,1203,เกาะกำ จ.ระนอง,LOCATION
199,1239,เกาะนางยวน จ.สุราษฎร์ธานี,LOCATION
200,160,ดอยภูแว จ.น่าน,LOCATION
200,178,สิงห์ปาร์ค,LOCATION
200,183,ไร่บุญรอด จ.เชียงราย,LOCATION
200,200,ภูกระดึง จ.,LOCATION
200,217,ภูอีเลิศ จ.,LOCATION
200,235,เขาหลวง จ.ประจวบคีรีขันธ์,LOCATION
200,257,น้ำตกคลองลาน จ.กำแพงเพชร,LOCATION
200,275,ดอยม่อนจอง จ.เชียงใหม่,LOCATION
200,299,น้ำตกสามหลั่น จ.สระบุรี,LOCATION
200,317,ภูบักได จ.,LOCATION
200,359,ม่อนปุยหมอก จ.ตาก,LOCATION
200,377,เขาแหลมหญ้า จ.ระยอง,LOCATION
200,395,ผาหินกูบ จ.จันทบุรี,LOCATION
200,413,น้ำตกผาแตก จ.กาญจนบุรี,LOCATION
200,431,ดอยหลวง,LOCATION
200,434,ดอยหนอก จ.พะเยา,LOCATION
200,451,หาดวนกร จ.ประจวบคีรีขันธ์,LOCATION
200,469,ดอยเสมอดาว,LOCATION
200,477,วัดพระธาตุเขาน้อย,LOCATION
200,482,วัดภูมินทร์ จ.น่าน,LOCATION
200,552,สวนไดโนเสาร์,LOCATION
200,555,สะพานเทพสุดา,LOCATION
200,566,ภูกุ้มข้าว,LOCATION
200,571,อ.สหัสขันธ์ จ.กาฬสินธุ์,LOCATION
200,589,กิ่วแม่ปาน จ.เชียงใหม่,LOCATION
200,690,น้ำตกปิตุ๊โกร จ.ตาก,LOCATION
200,717,โมโกจู จ.กำแพงเพชร,LOCATION
200,759,ผาชะนะได,LOCATION
200,764,น้ำตกแสงจันทร์,LOCATION
200,767,สามพันโบก,LOCATION
200,782,ภูสอยดาว จ.อุตรดิตถ์,LOCATION
201,19,เกาะภูเก็ต,LOCATION
201,73,หาดป่าตอง,LOCATION
201,76,หาดกะรน,LOCATION
201,80,หาดกะตะ,LOCATION
201,88,หาดราไวย์,LOCATION
201,93,หาดกะหลิม,LOCATION
201,97,หาดอ่าวยน,LOCATION
201,101,อ่าวมะขาม,LOCATION
201,104,แหลมพันวา,LOCATION
201,108,อ่าวฉลอง,LOCATION
201,112,จุดชมวิวเขาขาด,LOCATION
201,116,อ่าวฉลอง,LOCATION
201,120,จุดชมวิว Big Buddha,LOCATION
202,250,แหลมพรหมเทพ,LOCATION
202,516,บราซิลลลล,LOCATION
202,790,วัดไชยธาราราม,LOCATION
202,801,วัดพระใหญ่,LOCATION
202,824,หาดนุ้ย,LOCATION
202,954,หาดป่าตอง,LOCATION
203,142,สวนสามพรานริเวอร์ไซด์สวนสามพรานริเวอร์ไซด์,LOCATION
203,407,แม่น้ำแม่กลอง,LOCATION
203,1111,สวนสามพรานริเวอร์ไซด์,LOCATION
203,1413,แม่น้ำแม่กลอง,LOCATION
203,1435,แม่น้ำแม่กลอง,LOCATION
203,1442,แม่น้ำแม่กลอง,LOCATION
203,1594,แม่น้ำแม่กลอง,LOCATION
203,4871,อ่างเก็บน้ำด้านนอก,LOCATION
203,5213,ตำบลสามพรานอำเภอสามพรานจังหวัดนครปฐม,LOCATION
203,5392,อำเภอสามพรานจังหวัดนครปฐม,LOCATION
203,5694,อำเภอสามพรานจังหวัดนครปฐม,LOCATION
203,5747,หัวมังกร,LOCATION
204,867,สะพานตากสิน,LOCATION
204,1027,แม่น้ำเจ้าพระยา,LOCATION
204,2447,เจริญกรุง,LOCATION
204,2493,เอเซียทิค,LOCATION
205,42,เกาะสมุย,LOCATION
205,53,เกาะสมุย,LOCATION
205,75,เกาะสมุย,LOCATION
205,98,เกาะสมุย,LOCATION
205,369,พระราม2,LOCATION
205,715,อำเภอดอนนสัก,LOCATION
205,1003,เกาะสมุย,LOCATION
205,1150,เกาะสมุย,LOCATION
205,1252,หาดเชิงมน,LOCATION
205,1263,เกาะสมุยน่า,LOCATION
206,5,เกาะไม้ท่อนภูเก็ต,LOCATION
206,51,เมืองอู่ฮั่นประเทศจีน,LOCATION
206,863,หาดในยาง,LOCATION
206,1007,หาดในยาง,LOCATION
206,1211,หาดในยาง,LOCATION
206,1248,หาดในยางภูเก็ต,LOCATION
206,1271,หาดในยาง,LOCATION
206,1708,หาดในยาง,LOCATION
206,1950,เกาะไม้ท่อน,LOCATION
206,1960,เกาะไม้ท่อน,LOCATION
206,2360,หาดในยาง,LOCATION
206,2463,หาดในยาง,LOCATION
206,3035,หาดในยาง,LOCATION
206,3112,หาดในยาง,LOCATION
206,3122,หาดป่าตอง,LOCATION
206,3125,หาดกะตะ,LOCATION
206,3128,กะรน,LOCATION
206,3133,หาดในยาง,LOCATION
206,3195,หาดในยาง,LOCATION
206,3320,หน่วยพิทักษ์อุทยานแห่งชาติหัวแหลม อ่าวปอ,LOCATION
206,3342,เกาะไม้ท่อน,LOCATION
206,3346,เกาะไม้ท่อน,LOCATION
206,3352,เกาะไม้ท่อน,LOCATION
206,3410,แหลมศรีพันวา,LOCATION
206,3490,เกาะไม้ท่อน,LOCATION
206,3509,เกาะไม้ท่อน,LOCATION
206,3512,เขาไม้ท่อน,LOCATION
206,3539,เกาะไม่ท่อน,LOCATION
206,3598,เกาะไม้ท่อน,LOCATION
206,3791,เกาะไม้ท่อนจังหวัดภูเก็ต,LOCATION
206,3888,เกาะไม้ท่อน,LOCATION
206,4274,เกาะไม้ท่อนภูเก็ต,LOCATION
206,4528,เกาะไม้ท่อน,LOCATION
206,4693,จุดชมวิวเกาะไม้ท่อน,LOCATION
206,4744,เกาะไม้ท่อน,LOCATION
206,4763,เกาะไม้ท่อน,LOCATION
206,4774,เกาะไม้ท่อน,LOCATION
206,4850,เกาะไม้ท่อน,LOCATION
206,4950,เกาะไม้ท่อน,LOCATION
206,4965,เกาะภูเก็ต,LOCATION
206,5004,เกาะไม้ท่อน,LOCATION
206,5040,เกาะภูเก็ต,LOCATION
206,5046,เกาะไม้ท่อน,LOCATION
207,2,ตลาดจีนโบราณบ้านชากแง้ว,LOCATION
207,12,ต.ห้วยใหญ่ อ.บางละมุง จ.ชลบุรี,LOCATION
207,192,จ.ชลบุรี,LOCATION
207,431,ตรอกโรงยา ชุมชนสะแกกรัง จ.อุทัยธานี,LOCATION
207,444,ย่านการค้าริมแม่น้ำสะแกกรัง อ.เมือง จ.อุทัยธานี,LOCATION
